Month,Sex,Client Group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
FEB22,Female,Number of nights in short-term/emergency accommodation,23676.0,37248.0,43620.0,11757.0,4700.0,4573.0,5369.0,2411.0,133354.0
FEB22,Female,Number of clients accommodated in short-term/emergency accommodation,1251.0,2374.0,1969.0,990.0,260.0,291.0,206.0,277.0,7614.0
FEB22,Female,Number of clients who are homeless,6367.0,7976.0,4069.0,1838.0,1671.0,954.0,642.0,622.0,24097.0
FEB22,Female,Number of clients who are at risk of homelessness,7549.0,9729.0,3826.0,2323.0,2080.0,601.0,388.0,944.0,27393.0
FEB22,Male,Number of Indigenous clients,2823.0,1506.0,1866.0,937.0,617.0,155.0,175.0,808.0,8875.0
FEB22,Male,Number of clients who have experienced family and domestic violence,2167.0,3236.0,925.0,569.0,286.0,113.0,186.0,202.0,7681.0
FEB22,Male,Number of clients with a current mental health issue,2774.0,3769.0,1199.0,519.0,673.0,533.0,264.0,109.0,9821.0
FEB22,Male,Number of clients with problematic drug or alcohol issues,868.0,1537.0,419.0,328.0,269.0,149.0,115.0,100.0,3781.0
FEB22,Male,Number of clients financially assisted with payments for short term/emergency accommodation,49.0,1046.0,84.0,15.0,13.0,22.0,6.0,1.0,1235.0
FEB22,Male,Number of nights in short-term/emergency accommodation,16512.0,27891.0,33798.0,8478.0,2569.0,3428.0,2783.0,2107.0,97566.0
FEB22,Male,Number of clients accommodated in short-term/emergency accommodation,909.0,2010.0,1522.0,598.0,149.0,227.0,121.0,128.0,5657.0
FEB22,Male,Number of clients who are homeless,4694.0,6495.0,3066.0,1225.0,1279.0,769.0,457.0,538.0,18487.0
FEB22,Male,Number of clients who are at risk of homelessness,4157.0,5599.0,2252.0,905.0,1135.0,418.0,327.0,449.0,15220.0
FEB22,Total,Number of Indigenous clients,7296.0,4046.0,4941.0,2899.0,1685.0,422.0,376.0,2229.0,23838.0
FEB22,Total,Number of clients who have experienced family and domestic violence,8273.0,13920.0,3682.0,2936.0,1518.0,527.0,720.0,909.0,32424.0
FEB22,Total,Number of clients with a current mental health issue,8187.0,9943.0,3313.0,1774.0,1836.0,1287.0,677.0,291.0,27281.0
FEB22,Total,Number of clients with problematic drug or alcohol issues,1741.0,2793.0,818.0,760.0,481.0,227.0,222.0,182.0,7218.0
FEB22,Total,Number of clients financially assisted with payments for short term/emergency accommodation,206.0,2304.0,268.0,119.0,54.0,65.0,35.0,45.0,3094.0
FEB22,Total,Number of nights in short-term/emergency accommodation,40188.0,65139.0,77418.0,20235.0,7269.0,8001.0,8152.0,4518.0,230920.0
FEB22,Total,Number of clients accommodated in short-term/emergency accommodation,2160.0,4384.0,3491.0,1588.0,409.0,518.0,327.0,405.0,13271.0
FEB22,Total,Number of clients who are homeless,11061.0,14471.0,7135.0,3063.0,2950.0,1723.0,1099.0,1160.0,42584.0
FEB22,Total,Number of clients who are at risk of homelessness,11706.0,15328.0,6078.0,3228.0,3215.0,1019.0,715.0,1393.0,42613.0
JAN22,Female,Number of Indigenous clients,4352.0,2456.0,2988.0,2089.0,1027.0,251.0,210.0,1502.0,14827.0
JAN22,Female,Number of clients who have experienced family and domestic violence,6055.0,10376.0,2754.0,2432.0,1163.0,392.0,526.0,793.0,24437.0
JAN22,Female,Number of clients with a current mental health issue,5379.0,5875.0,2050.0,1216.0,1187.0,733.0,415.0,183.0,17022.0
JAN22,Female,Number of clients with problematic drug or alcohol issues,852.0,1253.0,397.0,428.0,211.0,81.0,109.0,77.0,3406.0
JAN22,Female,Number of clients financially assisted with payments for short term/emergency accommodation,147.0,1257.0,189.0,105.0,69.0,59.0,26.0,45.0,1895.0
JAN22,Female,Number of nights in short-term/emergency accommodation,24613.0,40833.0,48896.0,13681.0,4701.0,5217.0,5914.0,3306.0,147161.0
JAN22,Female,Number of clients accommodated in short-term/emergency accommodation,1154.0,2379.0,2017.0,1188.0,265.0,256.0,210.0,337.0,7800.0
JAN22,Female,Number of clients who are homeless,6154.0,7859.0,3928.0,1899.0,1649.0,913.0,647.0,644.0,23648.0
JAN22,Female,Number of clients who are at risk of homelessness,7449.0,9118.0,3790.0,2343.0,1996.0,553.0,402.0,993.0,26601.0
JAN22,Male,Number of Indigenous clients,2717.0,1450.0,1831.0,984.0,642.0,154.0,167.0,853.0,8790.0
JAN22,Male,Number of clients who have experienced family and domestic violence,2113.0,3098.0,920.0,614.0,269.0,108.0,194.0,243.0,7552.0
JAN22,Male,Number of clients with a current mental health issue,2716.0,3751.0,1169.0,487.0,651.0,527.0,269.0,114.0,9670.0
JAN22,Male,Number of clients with problematic drug or alcohol issues,843.0,1528.0,412.0,322.0,283.0,140.0,122.0,102.0,3751.0
JAN22,Male,Number of clients financially assisted with payments for short term/emergency accommodation,52.0,1176.0,98.0,13.0,22.0,20.0,11.0,1.0,1391.0
JAN22,Male,Number of nights in short-term/emergency accommodation,17345.0,32119.0,37795.0,9900.0,2812.0,4039.0,3211.0,2121.0,109342.0
JAN22,Male,Number of clients accommodated in short-term/emergency accommodation,835.0,2151.0,1556.0,682.0,143.0,223.0,126.0,138.0,5849.0
JAN22,Male,Number of clients who are homeless,4541.0,6550.0,2971.0,1238.0,1278.0,755.0,481.0,526.0,18305.0
JAN22,Male,Number of clients who are at risk of homelessness,4087.0,5313.0,2252.0,894.0,1124.0,421.0,317.0,506.0,14895.0
JAN22,Total,Number of Indigenous clients,7069.0,3906.0,4819.0,3073.0,1669.0,405.0,377.0,2355.0,23617.0
JAN22,Total,Number of clients who have experienced family and domestic violence,8168.0,13474.0,3674.0,3046.0,1432.0,500.0,720.0,1036.0,31989.0
JAN22,Total,Number of clients with a current mental health issue,8095.0,9626.0,3219.0,1703.0,1838.0,1260.0,684.0,297.0,26692.0
JAN22,Total,Number of clients with problematic drug or alcohol issues,1695.0,2781.0,809.0,750.0,494.0,221.0,231.0,179.0,7157.0
JAN22,Total,Number of clients financially assisted with payments for short term/emergency accommodation,199.0,2433.0,287.0,118.0,91.0,79.0,37.0,46.0,3286.0
JAN22,Total,Number of nights in short-term/emergency accommodation,41958.0,72952.0,86691.0,23581.0,7513.0,9256.0,9125.0,5427.0,256503.0
JAN22,Total,Number of clients accommodated in short-term/emergency accommodation,1989.0,4530.0,3573.0,1870.0,408.0,479.0,336.0,475.0,13649.0
JAN22,Total,Number of clients who are homeless,10695.0,14409.0,6899.0,3137.0,2927.0,1668.0,1128.0,1170.0,41953.0
JAN22,Total,Number of clients who are at risk of homelessness,11536.0,14431.0,6042.0,3237.0,3120.0,974.0,719.0,1499.0,41496.0
DEC21,Female,Number of Indigenous clients,4446.0,2473.0,3010.0,2043.0,1063.0,248.0,212.0,1639.0,15080.0
DEC21,Female,Number of clients who have experienced family and domestic violence,6110.0,10585.0,2708.0,2447.0,1124.0,386.0,527.0,925.0,24753.0
DEC21,Female,Number of clients with a current mental health issue,5490.0,6117.0,2085.0,1247.0,1176.0,731.0,422.0,202.0,17453.0
DEC21,Female,Number of clients with problematic drug or alcohol issues,875.0,1300.0,404.0,417.0,217.0,80.0,116.0,96.0,3504.0
DEC21,Female,Number of clients financially assisted with payments for short term/emergency accommodation,160.0,1259.0,201.0,87.0,42.0,62.0,33.0,37.0,1879.0
DEC21,Female,Number of nights in short-term/emergency accommodation,24810.0,41188.0,49037.0,13731.0,4690.0,4872.0,6393.0,3671.0,148392.0
DEC21,Female,Number of clients accommodated in short-term/emergency accommodation,1140.0,2390.0,2069.0,1199.0,252.0,267.0,226.0,447.0,7987.0
DEC21,Female,Number of clients who are homeless,6076.0,7992.0,3983.0,1794.0,1581.0,872.0,640.0,713.0,23613.0
DEC21,Female,Number of clients who are at risk of homelessness,7645.0,9397.0,3673.0,2488.0,2104.0,562.0,415.0,1088.0,27316.0
DEC21,Male,Number of Indigenous clients,2729.0,1475.0,1961.0,996.0,695.0,168.0,174.0,937.0,9118.0
DEC21,Male,Number of clients who have experienced family and domestic violence,2112.0,3157.0,963.0,601.0,272.0,113.0,205.0,278.0,7694.0
DEC21,Male,Number of clients with a current mental health issue,2740.0,3893.0,1160.0,517.0,674.0,549.0,262.0,117.0,9907.0
DEC21,Male,Number of clients with problematic drug or alcohol issues,846.0,1566.0,401.0,305.0,286.0,153.0,109.0,106.0,3771.0
DEC21,Male,Number of clients financially assisted with payments for short term/emergency accommodation,48.0,1158.0,109.0,11.0,8.0,26.0,14.0,0.0,1372.0
DEC21,Male,Number of nights in short-term/emergency accommodation,17714.0,33292.0,38356.0,10476.0,2905.0,4224.0,3440.0,2354.0,112761.0
DEC21,Male,Number of clients accommodated in short-term/emergency accommodation,854.0,2149.0,1636.0,711.0,152.0,232.0,139.0,162.0,6032.0
DEC21,Male,Number of clients who are homeless,4446.0,6748.0,3091.0,1214.0,1252.0,752.0,451.0,587.0,18513.0
DEC21,Male,Number of clients who are at risk of homelessness,4271.0,5359.0,2244.0,964.0,1176.0,462.0,322.0,554.0,15335.0
DEC21,Total,Number of Indigenous clients,7175.0,3948.0,4971.0,3039.0,1758.0,416.0,386.0,2576.0,24198.0
DEC21,Total,Number of clients who have experienced family and domestic violence,8222.0,13742.0,3671.0,3048.0,1396.0,499.0,732.0,1203.0,32447.0
DEC21,Total,Number of clients with a current mental health issue,8230.0,10010.0,3245.0,1764.0,1850.0,1280.0,684.0,319.0,27360.0
DEC21,Total,Number of clients with problematic drug or alcohol issues,1721.0,2866.0,805.0,722.0,503.0,233.0,225.0,202.0,7275.0
DEC21,Total,Number of clients financially assisted with payments for short term/emergency accommodation,208.0,2417.0,310.0,98.0,50.0,88.0,47.0,37.0,3251.0
DEC21,Total,Number of nights in short-term/emergency accommodation,42524.0,74480.0,87393.0,24207.0,7595.0,9096.0,9833.0,6025.0,261153.0
DEC21,Total,Number of clients accommodated in short-term/emergency accommodation,1994.0,4539.0,3705.0,1910.0,404.0,499.0,365.0,609.0,14019.0
DEC21,Total,Number of clients who are homeless,10522.0,14740.0,7074.0,3008.0,2833.0,1624.0,1091.0,1300.0,42126.0
DEC21,Total,Number of clients who are at risk of homelessness,11916.0,14756.0,5917.0,3452.0,3280.0,1024.0,737.0,1642.0,42651.0
NOV21,Female,Number of Indigenous clients,4695.0,2556.0,3166.0,2125.0,1119.0,247.0,219.0,1739.0,15829.0
NOV21,Female,Number of clients who have experienced family and domestic violence,6400.0,11071.0,2949.0,2488.0,1241.0,401.0,547.0,981.0,26026.0
NOV21,Female,Number of clients with a current mental health issue,5837.0,6396.0,2226.0,1287.0,1239.0,753.0,435.0,218.0,18375.0
NOV21,Female,Number of clients with problematic drug or alcohol issues,962.0,1359.0,424.0,461.0,234.0,93.0,124.0,109.0,3764.0
NOV21,Female,Number of clients financially assisted with payments for short term/emergency accommodation,143.0,1451.0,247.0,94.0,50.0,60.0,52.0,33.0,2130.0
NOV21,Female,Number of nights in short-term/emergency accommodation,23370.0,45310.0,47616.0,12195.0,4870.0,5037.0,6478.0,3504.0,148380.0
NOV21,Female,Number of clients accommodated in short-term/emergency accommodation,1134.0,2626.0,2204.0,1155.0,289.0,285.0,241.0,426.0,8355.0
NOV21,Female,Number of clients who are homeless,6471.0,8276.0,4063.0,1908.0,1794.0,906.0,669.0,736.0,24787.0
NOV21,Female,Number of clients who are at risk of homelessness,7909.0,9711.0,4005.0,2502.0,2230.0,534.0,426.0,1163.0,28436.0
NOV21,Male,Number of Indigenous clients,2870.0,1514.0,2073.0,1103.0,721.0,185.0,178.0,949.0,9585.0
NOV21,Male,Number of clients who have experienced family and domestic violence,2216.0,3222.0,1072.0,611.0,304.0,119.0,214.0,273.0,8028.0
NOV21,Male,Number of clients with a current mental health issue,2917.0,4177.0,1308.0,570.0,696.0,554.0,288.0,130.0,10629.0
NOV21,Male,Number of clients with problematic drug or alcohol issues,878.0,1639.0,438.0,374.0,286.0,149.0,126.0,111.0,3999.0
NOV21,Male,Number of clients financially assisted with payments for short term/emergency accommodation,51.0,1490.0,141.0,15.0,10.0,33.0,34.0,15.0,1788.0
NOV21,Male,Number of nights in short-term/emergency accommodation,17015.0,41454.0,37318.0,9402.0,2977.0,4345.0,3790.0,2377.0,118678.0
NOV21,Male,Number of clients accommodated in short-term/emergency accommodation,854.0,2666.0,1667.0,734.0,186.0,251.0,166.0,156.0,6671.0
NOV21,Male,Number of clients who are homeless,4685.0,7185.0,3225.0,1309.0,1322.0,786.0,491.0,601.0,19579.0
NOV21,Male,Number of clients who are at risk of homelessness,4403.0,5427.0,2396.0,1016.0,1241.0,442.0,335.0,563.0,15808.0
NOV21,Total,Number of Indigenous clients,7565.0,4070.0,5239.0,3228.0,1840.0,432.0,397.0,2688.0,25414.0
NOV21,Total,Number of clients who have experienced family and domestic violence,8616.0,14293.0,4021.0,3099.0,1545.0,520.0,761.0,1254.0,34054.0
NOV21,Total,Number of clients with a current mental health issue,8754.0,10573.0,3534.0,1857.0,1935.0,1307.0,723.0,348.0,29004.0
NOV21,Total,Number of clients with problematic drug or alcohol issues,1840.0,2998.0,862.0,835.0,520.0,242.0,250.0,220.0,7763.0
NOV21,Total,Number of clients financially assisted with payments for short term/emergency accommodation,194.0,2941.0,388.0,109.0,60.0,93.0,86.0,48.0,3918.0
NOV21,Total,Number of nights in short-term/emergency accommodation,40385.0,86764.0,84934.0,21597.0,7847.0,9382.0,10268.0,5881.0,267058.0
NOV21,Total,Number of clients accommodated in short-term/emergency accommodation,1988.0,5292.0,3871.0,1889.0,475.0,536.0,407.0,582.0,15026.0
NOV21,Total,Number of clients who are homeless,11156.0,15461.0,7288.0,3217.0,3116.0,1692.0,1160.0,1337.0,44366.0
NOV21,Total,Number of clients who are at risk of homelessness,12312.0,15138.0,6401.0,3518.0,3471.0,976.0,761.0,1726.0,44244.0
OCT21,Female,Number of Indigenous clients,4472.0,2583.0,3058.0,2148.0,1048.0,237.0,231.0,1803.0,15546.0
OCT21,Female,Number of clients who have experienced family and domestic violence,6120.0,11135.0,2826.0,2480.0,1239.0,409.0,545.0,1032.0,25736.0
OCT21,Female,Number of clients with a current mental health issue,5617.0,6449.0,2151.0,1310.0,1175.0,750.0,426.0,198.0,18059.0
OCT21,Female,Number of clients with problematic drug or alcohol issues,965.0,1391.0,402.0,441.0,211.0,92.0,117.0,109.0,3727.0
OCT21,Female,Number of clients financially assisted with payments for short term/emergency accommodation,111.0,1559.0,235.0,115.0,73.0,69.0,78.0,17.0,2256.0
OCT21,Female,Number of nights in short-term/emergency accommodation,23044.0,51916.0,48652.0,12605.0,5269.0,4885.0,7170.0,3291.0,156832.0
OCT21,Female,Number of clients accommodated in short-term/emergency accommodation,1105.0,2754.0,2098.0,1244.0,288.0,300.0,259.0,440.0,8482.0
OCT21,Female,Number of clients who are homeless,6315.0,8401.0,4011.0,1892.0,1767.0,909.0,667.0,773.0,24704.0
OCT21,Female,Number of clients who are at risk of homelessness,7753.0,9859.0,3918.0,2577.0,2116.0,546.0,434.0,1172.0,28325.0
OCT21,Male,Number of Indigenous clients,2852.0,1560.0,1997.0,1044.0,704.0,182.0,164.0,960.0,9455.0
OCT21,Male,Number of clients who have experienced family and domestic violence,2139.0,3223.0,1009.0,626.0,289.0,132.0,215.0,257.0,7886.0
OCT21,Male,Number of clients with a current mental health issue,2909.0,4204.0,1246.0,566.0,632.0,544.0,275.0,129.0,10499.0
OCT21,Male,Number of clients with problematic drug or alcohol issues,886.0,1715.0,411.0,369.0,258.0,136.0,118.0,124.0,4015.0
OCT21,Male,Number of clients financially assisted with payments for short term/emergency accommodation,50.0,1692.0,125.0,18.0,21.0,44.0,70.0,0.0,2019.0
OCT21,Male,Number of nights in short-term/emergency accommodation,16368.0,53820.0,38210.0,9593.0,3329.0,4484.0,4799.0,2646.0,133249.0
OCT21,Male,Number of clients accommodated in short-term/emergency accommodation,819.0,2850.0,1644.0,765.0,168.0,267.0,189.0,165.0,6867.0
OCT21,Male,Number of clients who are homeless,4735.0,7355.0,3176.0,1233.0,1319.0,779.0,473.0,602.0,19655.0
OCT21,Male,Number of clients who are at risk of homelessness,4319.0,5384.0,2290.0,1052.0,1128.0,438.0,336.0,545.0,15475.0
OCT21,Total,Number of Indigenous clients,7324.0,4143.0,5055.0,3192.0,1752.0,419.0,395.0,2763.0,25001.0
OCT21,Total,Number of clients who have experienced family and domestic violence,8259.0,14358.0,3835.0,3106.0,1528.0,541.0,760.0,1289.0,33622.0
OCT21,Total,Number of clients with a current mental health issue,8526.0,10653.0,3397.0,1876.0,1807.0,1294.0,701.0,327.0,28558.0
OCT21,Total,Number of clients with problematic drug or alcohol issues,1851.0,3106.0,813.0,810.0,469.0,228.0,235.0,233.0,7742.0
OCT21,Total,Number of clients financially assisted with payments for short term/emergency accommodation,161.0,3251.0,360.0,133.0,94.0,113.0,148.0,17.0,4275.0
OCT21,Total,Number of nights in short-term/emergency accommodation,39412.0,105736.0,86862.0,22198.0,8598.0,9369.0,11969.0,5937.0,290081.0
OCT21,Total,Number of clients accommodated in short-term/emergency accommodation,1924.0,5604.0,3742.0,2009.0,456.0,567.0,448.0,605.0,15349.0
OCT21,Total,Number of clients who are homeless,11050.0,15756.0,7187.0,3125.0,3086.0,1688.0,1140.0,1375.0,44359.0
OCT21,Total,Number of clients who are at risk of homelessness,12072.0,15243.0,6208.0,3629.0,3244.0,984.0,770.0,1717.0,43800.0
SEP21,Female,Number of Indigenous clients,4395.0,2574.0,3050.0,2076.0,1077.0,237.0,220.0,1844.0,15438.0
SEP21,Female,Number of clients who have experienced family and domestic violence,6145.0,11272.0,2794.0,2436.0,1252.0,421.0,525.0,1052.0,25852.0
SEP21,Female,Number of clients with a current mental health issue,5567.0,6491.0,2160.0,1296.0,1196.0,757.0,421.0,201.0,18072.0
SEP21,Female,Number of clients with problematic drug or alcohol issues,997.0,1391.0,433.0,445.0,233.0,103.0,116.0,100.0,3818.0
SEP21,Female,Number of clients financially assisted with payments for short term/emergency accommodation,126.0,1612.0,215.0,90.0,53.0,66.0,73.0,30.0,2264.0
SEP21,Female,Number of nights in short-term/emergency accommodation,22893.0,49705.0,46396.0,12498.0,5818.0,5094.0,6553.0,3271.0,152228.0
SEP21,Female,Number of clients accommodated in short-term/emergency accommodation,1084.0,2845.0,2077.0,1150.0,322.0,282.0,260.0,462.0,8481.0
SEP21,Female,Number of clients who are homeless,6299.0,8344.0,4004.0,1866.0,1668.0,906.0,644.0,772.0,24471.0
SEP21,Female,Number of clients who are at risk of homelessness,7766.0,9912.0,3881.0,2505.0,2147.0,548.0,435.0,1209.0,28350.0
SEP21,Male,Number of Indigenous clients,2872.0,1503.0,1923.0,1049.0,711.0,174.0,158.0,978.0,9353.0
SEP21,Male,Number of clients who have experienced family and domestic violence,2129.0,3115.0,961.0,629.0,308.0,133.0,204.0,283.0,7760.0
SEP21,Male,Number of clients with a current mental health issue,3065.0,4153.0,1300.0,578.0,639.0,530.0,266.0,129.0,10650.0
SEP21,Male,Number of clients with problematic drug or alcohol issues,941.0,1716.0,455.0,370.0,277.0,157.0,120.0,108.0,4144.0
SEP21,Male,Number of clients financially assisted with payments for short term/emergency accommodation,46.0,1780.0,127.0,13.0,16.0,20.0,92.0,0.0,2092.0
SEP21,Male,Number of nights in short-term/emergency accommodation,16221.0,50795.0,36179.0,9277.0,3466.0,4381.0,4339.0,2538.0,127196.0
SEP21,Male,Number of clients accommodated in short-term/emergency accommodation,781.0,3007.0,1627.0,705.0,186.0,242.0,193.0,178.0,6916.0
SEP21,Male,Number of clients who are homeless,4817.0,7236.0,3107.0,1213.0,1233.0,780.0,467.0,610.0,19444.0
SEP21,Male,Number of clients who are at risk of homelessness,4383.0,5383.0,2342.0,1032.0,1125.0,412.0,331.0,565.0,15553.0
SEP21,Total,Number of Indigenous clients,7267.0,4077.0,4973.0,3125.0,1788.0,411.0,378.0,2822.0,24791.0
SEP21,Total,Number of clients who have experienced family and domestic violence,8274.0,14387.0,3755.0,3065.0,1560.0,554.0,729.0,1335.0,33612.0
SEP21,Total,Number of clients with a current mental health issue,8632.0,10644.0,3460.0,1874.0,1835.0,1287.0,687.0,330.0,28722.0
SEP21,Total,Number of clients with problematic drug or alcohol issues,1938.0,3107.0,888.0,815.0,510.0,260.0,236.0,208.0,7962.0
SEP21,Total,Number of clients financially assisted with payments for short term/emergency accommodation,172.0,3392.0,342.0,103.0,69.0,86.0,165.0,30.0,4356.0
SEP21,Total,Number of nights in short-term/emergency accommodation,39114.0,100500.0,82575.0,21775.0,9284.0,9475.0,10892.0,5809.0,279424.0
SEP21,Total,Number of clients accommodated in short-term/emergency accommodation,1865.0,5852.0,3704.0,1855.0,508.0,524.0,453.0,640.0,15397.0
SEP21,Total,Number of clients who are homeless,11116.0,15580.0,7111.0,3079.0,2901.0,1686.0,1111.0,1382.0,43915.0
SEP21,Total,Number of clients who are at risk of homelessness,12149.0,15295.0,6223.0,3537.0,3272.0,960.0,766.0,1774.0,43903.0
AUG21,Female,Number of Indigenous clients,4504.0,2558.0,3072.0,1995.0,1004.0,246.0,220.0,1721.0,15290.0
AUG21,Female,Number of clients who have experienced family and domestic violence,6226.0,11472.0,2891.0,2417.0,1228.0,449.0,517.0,936.0,26096.0
AUG21,Female,Number of clients with a current mental health issue,5629.0,6571.0,2143.0,1306.0,1117.0,771.0,421.0,186.0,18123.0
AUG21,Female,Number of clients with problematic drug or alcohol issues,992.0,1448.0,441.0,443.0,220.0,97.0,104.0,102.0,3845.0
AUG21,Female,Number of clients financially assisted with payments for short term/emergency accommodation,105.0,1510.0,228.0,89.0,65.0,66.0,35.0,25.0,2120.0
AUG21,Female,Number of nights in short-term/emergency accommodation,24778.0,46706.0,47913.0,12527.0,5215.0,5427.0,6112.0,3093.0,151771.0
AUG21,Female,Number of clients accommodated in short-term/emergency accommodation,1112.0,2714.0,1988.0,1074.0,275.0,303.0,223.0,401.0,8088.0
AUG21,Female,Number of clients who are homeless,6254.0,8381.0,4048.0,1783.0,1697.0,932.0,622.0,713.0,24389.0
AUG21,Female,Number of clients who are at risk of homelessness,7918.0,10187.0,3855.0,2506.0,2019.0,553.0,406.0,1121.0,28523.0
AUG21,Male,Number of Indigenous clients,2929.0,1495.0,1954.0,980.0,674.0,181.0,156.0,970.0,9323.0
AUG21,Male,Number of clients who have experienced family and domestic violence,2198.0,3213.0,1010.0,607.0,291.0,148.0,197.0,244.0,7905.0
AUG21,Male,Number of clients with a current mental health issue,3055.0,4219.0,1282.0,585.0,604.0,544.0,263.0,129.0,10671.0
AUG21,Male,Number of clients with problematic drug or alcohol issues,952.0,1730.0,461.0,370.0,291.0,160.0,113.0,111.0,4188.0
AUG21,Male,Number of clients financially assisted with payments for short term/emergency accommodation,30.0,1599.0,107.0,24.0,17.0,25.0,31.0,1.0,1833.0
AUG21,Male,Number of nights in short-term/emergency accommodation,16529.0,43752.0,37527.0,9169.0,3419.0,4522.0,3412.0,2380.0,120710.0
AUG21,Male,Number of clients accommodated in short-term/emergency accommodation,768.0,2801.0,1561.0,661.0,186.0,250.0,149.0,177.0,6551.0
AUG21,Male,Number of clients who are homeless,4744.0,7162.0,3206.0,1196.0,1204.0,798.0,434.0,608.0,19323.0
AUG21,Male,Number of clients who are at risk of homelessness,4455.0,5566.0,2300.0,989.0,1070.0,385.0,324.0,549.0,15622.0
AUG21,Total,Number of Indigenous clients,7433.0,4053.0,5026.0,2975.0,1678.0,427.0,376.0,2691.0,24613.0
AUG21,Total,Number of clients who have experienced family and domestic violence,8424.0,14685.0,3901.0,3024.0,1519.0,597.0,714.0,1180.0,34001.0
AUG21,Total,Number of clients with a current mental health issue,8684.0,10790.0,3425.0,1891.0,1721.0,1315.0,684.0,315.0,28794.0
AUG21,Total,Number of clients with problematic drug or alcohol issues,1944.0,3178.0,902.0,813.0,511.0,257.0,217.0,213.0,8033.0
AUG21,Total,Number of clients financially assisted with payments for short term/emergency accommodation,135.0,3109.0,335.0,113.0,82.0,91.0,66.0,26.0,3953.0
AUG21,Total,Number of nights in short-term/emergency accommodation,41307.0,90458.0,85440.0,21696.0,8634.0,9949.0,9524.0,5473.0,272481.0
AUG21,Total,Number of clients accommodated in short-term/emergency accommodation,1880.0,5515.0,3549.0,1735.0,461.0,553.0,372.0,578.0,14639.0
AUG21,Total,Number of clients who are homeless,10998.0,15543.0,7254.0,2979.0,2901.0,1730.0,1056.0,1321.0,43712.0
AUG21,Total,Number of clients who are at risk of homelessness,12373.0,15753.0,6155.0,3495.0,3089.0,938.0,730.0,1670.0,44145.0
JUL21,Female,Number of Indigenous clients,4560.0,2541.0,3024.0,1984.0,896.0,246.0,203.0,1767.0,15183.0
JUL21,Female,Number of clients who have experienced family and domestic violence,6284.0,11649.0,2894.0,2427.0,920.0,431.0,519.0,988.0,26063.0
JUL21,Female,Number of clients with a current mental health issue,5646.0,6613.0,2139.0,1279.0,956.0,754.0,426.0,197.0,17983.0
JUL21,Female,Number of clients with problematic drug or alcohol issues,959.0,1462.0,444.0,445.0,200.0,91.0,116.0,86.0,3799.0
JUL21,Female,Number of clients financially assisted with payments for short term/emergency accommodation,140.0,1446.0,206.0,103.0,51.0,70.0,21.0,19.0,2056.0
JUL21,Female,Number of nights in short-term/emergency accommodation,25753.0,41406.0,47226.0,12910.0,3746.0,5722.0,6017.0,3492.0,146272.0
JUL21,Female,Number of clients accommodated in short-term/emergency accommodation,1194.0,2532.0,2014.0,1074.0,238.0,291.0,230.0,373.0,7941.0
JUL21,Female,Number of clients who are homeless,6328.0,8322.0,4044.0,1791.0,1589.0,928.0,610.0,702.0,24268.0
JUL21,Female,Number of clients who are at risk of homelessness,8082.0,10383.0,3846.0,2515.0,1477.0,524.0,426.0,1229.0,28445.0
JUL21,Male,Number of Indigenous clients,2923.0,1493.0,1971.0,953.0,623.0,167.0,141.0,943.0,9198.0
JUL21,Male,Number of clients who have experienced family and domestic violence,2199.0,3188.0,1032.0,574.0,234.0,147.0,193.0,236.0,7799.0
JUL21,Male,Number of clients with a current mental health issue,3040.0,4126.0,1257.0,602.0,509.0,552.0,267.0,121.0,10469.0
JUL21,Male,Number of clients with problematic drug or alcohol issues,951.0,1686.0,462.0,373.0,274.0,167.0,120.0,109.0,4142.0
JUL21,Male,Number of clients financially assisted with payments for short term/emergency accommodation,55.0,1541.0,102.0,13.0,46.0,31.0,6.0,3.0,1796.0
JUL21,Male,Number of nights in short-term/emergency accommodation,17666.0,35985.0,36487.0,8872.0,2601.0,4702.0,3133.0,2488.0,111934.0
JUL21,Male,Number of clients accommodated in short-term/emergency accommodation,826.0,2566.0,1618.0,644.0,170.0,266.0,154.0,159.0,6400.0
JUL21,Male,Number of clients who are homeless,4736.0,7081.0,3109.0,1219.0,1227.0,801.0,401.0,577.0,19130.0
JUL21,Male,Number of clients who are at risk of homelessness,4575.0,5390.0,2341.0,951.0,813.0,363.0,335.0,539.0,15291.0
JUL21,Total,Number of Indigenous clients,7483.0,4034.0,4995.0,2937.0,1519.0,413.0,344.0,2710.0,24381.0
JUL21,Total,Number of clients who have experienced family and domestic violence,8483.0,14837.0,3926.0,3001.0,1154.0,578.0,712.0,1224.0,33862.0
JUL21,Total,Number of clients with a current mental health issue,8686.0,10739.0,3396.0,1881.0,1465.0,1306.0,693.0,318.0,28452.0
JUL21,Total,Number of clients with problematic drug or alcohol issues,1910.0,3148.0,906.0,818.0,474.0,258.0,236.0,195.0,7941.0
JUL21,Total,Number of clients financially assisted with payments for short term/emergency accommodation,195.0,2987.0,308.0,116.0,97.0,101.0,27.0,22.0,3852.0
JUL21,Total,Number of nights in short-term/emergency accommodation,43419.0,77391.0,83713.0,21782.0,6347.0,10424.0,9150.0,5980.0,258206.0
JUL21,Total,Number of clients accommodated in short-term/emergency accommodation,2020.0,5098.0,3632.0,1718.0,408.0,557.0,384.0,532.0,14341.0
