Month,Sex,Group,Reason for seeking assistance,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
JAN22,Female,Other,Transition from foster care and child safety residential placements,50.0,72.0,34.0,14.0,7.0,8.0,8.0,19.0,212.0
JAN22,Female,Other,Transition from other care arrangements,128.0,156.0,54.0,31.0,15.0,24.0,15.0,17.0,440.0
JAN22,Female,Other,Discrimination including racial discrimination,73.0,66.0,30.0,19.0,35.0,1.0,18.0,1.0,243.0
JAN22,Female,Other,Itinerant,245.0,414.0,141.0,152.0,151.0,64.0,18.0,24.0,1208.0
JAN22,Female,Other,Unable to return home due to environmental reasons,245.0,227.0,92.0,100.0,109.0,39.0,48.0,16.0,876.0
JAN22,Female,Other,Disengagement with school or other education and training,239.0,200.0,86.0,52.0,169.0,9.0,9.0,15.0,779.0
JAN22,Female,Other,Lack of family and/or community support,2821.0,2762.0,1795.0,864.0,320.0,442.0,321.0,257.0,9572.0
JAN22,Female,Other,Other (not elsewhere classified),694.0,1097.0,574.0,336.0,136.0,80.0,81.0,210.0,3208.0
JAN22,Female,COVID,COVID-19,256.0,901.0,93.0,32.0,18.0,0.0,35.0,8.0,1343.0
JAN22,Female,Not stated,Not stated,74.0,105.0,10.0,9.0,0.0,9.0,1.0,114.0,320.0
JAN22,Female,Total,Total Clients,14043.0,19194.0,7953.0,4416.0,3759.0,1492.0,1071.0,1823.0,53641.0
JAN22,Male,Accommodation,Accommodation,5057.0,7116.0,3464.0,1123.0,1855.0,858.0,481.0,484.0,20405.0
JAN22,Male,Accommodation,Housing crisis (e.g. eviction),3217.0,4368.0,2115.0,580.0,1290.0,455.0,307.0,156.0,12479.0
JAN22,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2007.0,3742.0,1746.0,624.0,573.0,449.0,268.0,295.0,9693.0
JAN22,Male,Accommodation,Previous accommodation ended,1270.0,2226.0,1026.0,358.0,136.0,403.0,172.0,135.0,5720.0
JAN22,Male,Financial,Financial,4288.0,6527.0,2976.0,1034.0,773.0,581.0,460.0,342.0,16959.0
JAN22,Male,Financial,Financial difficulties,2977.0,4881.0,2189.0,688.0,365.0,336.0,302.0,225.0,11952.0
JAN22,Male,Financial,Housing affordability stress,2835.0,4128.0,1850.0,660.0,271.0,457.0,301.0,204.0,10697.0
JAN22,Male,Financial,Employment difficulties,509.0,721.0,226.0,125.0,79.0,26.0,77.0,84.0,1847.0
JAN22,Male,Financial,Unemployment,1040.0,1570.0,584.0,413.0,314.0,117.0,139.0,133.0,4310.0
JAN22,Male,Financial,Problematic gambling,46.0,31.0,16.0,3.0,6.0,1.0,2.0,4.0,109.0
JAN22,Male,Interpersonal,Interpersonal Relationships,3423.0,4589.0,1607.0,944.0,478.0,412.0,350.0,332.0,12124.0
JAN22,Male,Interpersonal,Time out from family/other situation,747.0,778.0,435.0,251.0,32.0,191.0,63.0,76.0,2572.0
JAN22,Male,Interpersonal,Relationship/family breakdown,1821.0,1967.0,824.0,351.0,213.0,263.0,275.0,73.0,5785.0
JAN22,Male,Interpersonal,Sexual abuse,49.0,112.0,23.0,10.0,7.0,7.0,5.0,6.0,219.0
JAN22,Male,Interpersonal,Family and domestic violence,1983.0,3008.0,877.0,595.0,256.0,102.0,181.0,231.0,7227.0
JAN22,Male,Interpersonal,Non-family violence,132.0,271.0,70.0,25.0,8.0,34.0,17.0,9.0,566.0
JAN22,Male,Health,Health,2249.0,3357.0,1114.0,603.0,702.0,448.0,272.0,188.0,8929.0
JAN22,Male,Health,Mental health issues,1709.0,2436.0,679.0,316.0,465.0,331.0,179.0,57.0,6168.0
JAN22,Male,Health,Medical issues,761.0,1176.0,485.0,204.0,263.0,146.0,106.0,82.0,3223.0
JAN22,Male,Health,Problematic drug or substance use,584.0,1153.0,230.0,173.0,179.0,63.0,85.0,22.0,2489.0
JAN22,Male,Health,Problematic alcohol use,287.0,408.0,154.0,160.0,109.0,58.0,42.0,76.0,1293.0
JAN22,Male,Other,Other,2603.0,4037.0,1694.0,851.0,651.0,539.0,378.0,365.0,11107.0
JAN22,Male,Other,Transition from custodial arrangements,309.0,975.0,124.0,64.0,171.0,66.0,30.0,48.0,1786.0
JAN22,Male,Other,Transition from foster care and child safety residential placements,42.0,65.0,21.0,12.0,3.0,7.0,5.0,13.0,168.0
JAN22,Male,Other,Transition from other care arrangements,99.0,143.0,50.0,22.0,5.0,41.0,31.0,17.0,408.0
JAN22,Male,Other,Discrimination including racial discrimination,51.0,68.0,20.0,13.0,19.0,3.0,14.0,0.0,188.0
JAN22,Male,Other,Itinerant,331.0,555.0,149.0,134.0,138.0,85.0,12.0,44.0,1447.0
JAN22,Male,Other,Unable to return home due to environmental reasons,145.0,147.0,50.0,35.0,42.0,39.0,30.0,11.0,499.0
JAN22,Male,Other,Disengagement with school or other education and training,163.0,133.0,49.0,40.0,105.0,8.0,8.0,10.0,516.0
JAN22,Male,Other,Lack of family and/or community support,1582.0,2019.0,1102.0,467.0,208.0,324.0,188.0,179.0,6065.0
JAN22,Male,Other,Other (not elsewhere classified),473.0,812.0,404.0,213.0,75.0,91.0,125.0,99.0,2292.0
JAN22,Male,COVID,COVID-19,175.0,1081.0,72.0,16.0,10.0,1.0,14.0,9.0,1378.0
JAN22,Male,Not stated,Not stated,89.0,84.0,6.0,6.0,0.0,15.0,3.0,171.0,372.0
JAN22,Male,Total,Total Clients,8880.0,12416.0,5376.0,2219.0,2477.0,1205.0,811.0,1157.0,34480.0
JAN22,Total,Accommodation,Accommodation,12338.0,15475.0,8166.0,2879.0,4369.0,1933.0,1134.0,1130.0,47358.0
JAN22,Total,Accommodation,Housing crisis (e.g. eviction),7928.0,9531.0,5060.0,1546.0,3083.0,1116.0,657.0,404.0,29302.0
JAN22,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4780.0,8000.0,4175.0,1529.0,1236.0,968.0,636.0,693.0,21994.0
JAN22,Total,Accommodation,Previous accommodation ended,3149.0,4747.0,2500.0,914.0,340.0,821.0,399.0,253.0,13112.0
JAN22,Total,Financial,Financial,10617.0,15062.0,7339.0,2617.0,1724.0,1350.0,1143.0,757.0,40558.0
JAN22,Total,Financial,Financial difficulties,7373.0,11662.0,5380.0,1788.0,897.0,784.0,784.0,480.0,29124.0
JAN22,Total,Financial,Housing affordability stress,6991.0,9413.0,4635.0,1587.0,616.0,1077.0,737.0,436.0,25471.0
JAN22,Total,Financial,Employment difficulties,1191.0,1411.0,508.0,268.0,181.0,47.0,141.0,133.0,3879.0
JAN22,Total,Financial,Unemployment,2304.0,3244.0,1382.0,877.0,598.0,205.0,318.0,246.0,9169.0
JAN22,Total,Financial,Problematic gambling,60.0,57.0,33.0,3.0,13.0,2.0,7.0,10.0,185.0
JAN22,Total,Interpersonal,Interpersonal Relationships,11254.0,16485.0,5329.0,3870.0,2048.0,1111.0,1003.0,1240.0,42261.0
JAN22,Total,Interpersonal,Time out from family/other situation,2145.0,1966.0,1209.0,787.0,87.0,394.0,229.0,217.0,7029.0
JAN22,Total,Interpersonal,Relationship/family breakdown,5416.0,5247.0,2476.0,1296.0,682.0,631.0,706.0,267.0,16704.0
JAN22,Total,Interpersonal,Sexual abuse,286.0,560.0,143.0,191.0,55.0,47.0,26.0,30.0,1337.0
JAN22,Total,Interpersonal,Family and domestic violence,7699.0,13149.0,3521.0,2953.0,1357.0,469.0,671.0,968.0,30728.0
JAN22,Total,Interpersonal,Non-family violence,383.0,652.0,230.0,118.0,37.0,93.0,48.0,34.0,1595.0
JAN22,Total,Health,Health,5642.0,7277.0,2740.0,1538.0,1606.0,986.0,665.0,347.0,20786.0
JAN22,Total,Health,Mental health issues,4594.0,5514.0,1835.0,897.0,1185.0,778.0,477.0,116.0,15383.0
JAN22,Total,Health,Medical issues,1736.0,2489.0,1166.0,488.0,557.0,353.0,229.0,151.0,7169.0
JAN22,Total,Health,Problematic drug or substance use,1179.0,2074.0,466.0,389.0,322.0,106.0,171.0,53.0,4759.0
JAN22,Total,Health,Problematic alcohol use,489.0,679.0,290.0,341.0,159.0,79.0,71.0,115.0,2222.0
JAN22,Total,Other,Other,6459.0,8373.0,4147.0,2224.0,1448.0,1136.0,829.0,866.0,25457.0
JAN22,Total,Other,Transition from custodial arrangements,481.0,1249.0,173.0,102.0,214.0,86.0,46.0,62.0,2412.0
JAN22,Total,Other,Transition from foster care and child safety residential placements,92.0,137.0,55.0,26.0,10.0,15.0,13.0,32.0,380.0
JAN22,Total,Other,Transition from other care arrangements,227.0,299.0,104.0,53.0,20.0,65.0,46.0,34.0,848.0
JAN22,Total,Other,Discrimination including racial discrimination,124.0,134.0,50.0,32.0,54.0,4.0,32.0,1.0,431.0
JAN22,Total,Other,Itinerant,576.0,969.0,290.0,286.0,289.0,149.0,30.0,68.0,2655.0
JAN22,Total,Other,Unable to return home due to environmental reasons,390.0,374.0,142.0,135.0,151.0,78.0,78.0,27.0,1375.0
JAN22,Total,Other,Disengagement with school or other education and training,402.0,333.0,135.0,92.0,274.0,17.0,17.0,25.0,1295.0
JAN22,Total,Other,Lack of family and/or community support,4403.0,4781.0,2897.0,1331.0,528.0,766.0,509.0,436.0,15637.0
JAN22,Total,Other,Other (not elsewhere classified),1167.0,1909.0,978.0,549.0,211.0,171.0,206.0,309.0,5500.0
JAN22,Total,COVID,COVID-19,431.0,1982.0,165.0,48.0,28.0,1.0,49.0,17.0,2721.0
JAN22,Total,Not stated,Not stated,163.0,189.0,16.0,15.0,0.0,24.0,4.0,285.0,692.0
JAN22,Total,Total,Total Clients,22923.0,31610.0,13329.0,6635.0,6236.0,2697.0,1882.0,2980.0,88121.0
DEC21,Female,Accommodation,Accommodation,7252.0,8540.0,4578.0,1719.0,2594.0,1055.0,647.0,671.0,27022.0
DEC21,Female,Accommodation,Housing crisis (e.g. eviction),4653.0,5349.0,2864.0,963.0,1841.0,645.0,351.0,264.0,16916.0
DEC21,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2775.0,4338.0,2340.0,875.0,687.0,533.0,366.0,416.0,12321.0
DEC21,Female,Accommodation,Previous accommodation ended,1909.0,2617.0,1438.0,546.0,212.0,399.0,227.0,114.0,7457.0
DEC21,Female,Financial,Financial,6335.0,8794.0,4322.0,1541.0,948.0,761.0,677.0,424.0,23781.0
DEC21,Female,Financial,Financial difficulties,4412.0,6989.0,3141.0,1072.0,508.0,468.0,489.0,260.0,17327.0
DEC21,Female,Financial,Housing affordability stress,4132.0,5399.0,2761.0,930.0,330.0,618.0,439.0,237.0,14839.0
DEC21,Female,Financial,Employment difficulties,661.0,723.0,295.0,123.0,98.0,20.0,73.0,44.0,2036.0
DEC21,Female,Financial,Unemployment,1298.0,1751.0,839.0,455.0,321.0,93.0,182.0,107.0,5042.0
DEC21,Female,Financial,Problematic gambling,15.0,24.0,17.0,0.0,10.0,1.0,6.0,6.0,79.0
DEC21,Female,Interpersonal,Interpersonal Relationships,7827.0,12148.0,3721.0,2862.0,1491.0,702.0,672.0,1005.0,30359.0
DEC21,Female,Interpersonal,Time out from family/other situation,1364.0,1205.0,804.0,459.0,49.0,214.0,170.0,165.0,4430.0
DEC21,Female,Interpersonal,Relationship/family breakdown,3631.0,3352.0,1646.0,972.0,437.0,387.0,439.0,211.0,11065.0
DEC21,Female,Interpersonal,Sexual abuse,254.0,429.0,132.0,180.0,49.0,30.0,24.0,31.0,1127.0
DEC21,Female,Interpersonal,Family and domestic violence,5696.0,10357.0,2610.0,2375.0,1061.0,347.0,503.0,824.0,23718.0
DEC21,Female,Interpersonal,Non-family violence,271.0,390.0,157.0,87.0,26.0,65.0,40.0,30.0,1066.0
DEC21,Female,Health,Health,3497.0,4061.0,1629.0,958.0,923.0,540.0,414.0,187.0,12198.0
DEC21,Female,Health,Mental health issues,2974.0,3242.0,1165.0,617.0,736.0,451.0,314.0,49.0,9539.0
DEC21,Female,Health,Medical issues,975.0,1332.0,694.0,282.0,299.0,198.0,137.0,78.0,3995.0
DEC21,Female,Health,Problematic drug or substance use,598.0,973.0,231.0,234.0,150.0,43.0,90.0,30.0,2348.0
DEC21,Female,Health,Problematic alcohol use,199.0,269.0,128.0,165.0,57.0,21.0,30.0,69.0,938.0
DEC21,Female,Other,Other,3912.0,4543.0,2467.0,1497.0,800.0,571.0,475.0,523.0,14777.0
DEC21,Female,Other,Transition from custodial arrangements,171.0,301.0,59.0,33.0,43.0,19.0,15.0,15.0,656.0
DEC21,Female,Other,Transition from foster care and child safety residential placements,48.0,70.0,40.0,15.0,8.0,5.0,8.0,15.0,209.0
DEC21,Female,Other,Transition from other care arrangements,126.0,152.0,51.0,31.0,16.0,25.0,12.0,18.0,431.0
DEC21,Female,Other,Discrimination including racial discrimination,74.0,68.0,30.0,18.0,33.0,1.0,20.0,2.0,246.0
DEC21,Female,Other,Itinerant,258.0,385.0,144.0,113.0,162.0,54.0,16.0,30.0,1162.0
DEC21,Female,Other,Unable to return home due to environmental reasons,259.0,224.0,93.0,93.0,110.0,40.0,50.0,18.0,887.0
DEC21,Female,Other,Disengagement with school or other education and training,256.0,220.0,82.0,48.0,167.0,13.0,10.0,17.0,813.0
DEC21,Female,Other,Lack of family and/or community support,2820.0,2894.0,1843.0,916.0,316.0,410.0,344.0,264.0,9798.0
DEC21,Female,Other,Other (not elsewhere classified),739.0,1175.0,553.0,449.0,133.0,88.0,90.0,220.0,3447.0
DEC21,Female,COVID,COVID-19,278.0,889.0,63.0,40.0,17.0,0.0,36.0,11.0,1334.0
DEC21,Female,Not stated,Not stated,73.0,104.0,6.0,10.0,0.0,7.0,1.0,186.0,386.0
DEC21,Female,Total,Total Clients,14169.0,19634.0,7878.0,4458.0,3791.0,1461.0,1082.0,2039.0,54390.0
DEC21,Male,Accommodation,Accommodation,5068.0,7287.0,3422.0,1103.0,1906.0,880.0,460.0,495.0,20592.0
DEC21,Male,Accommodation,Housing crisis (e.g. eviction),3245.0,4587.0,2056.0,560.0,1295.0,469.0,297.0,171.0,12669.0
DEC21,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1970.0,3778.0,1783.0,593.0,586.0,454.0,246.0,297.0,9697.0
DEC21,Male,Accommodation,Previous accommodation ended,1319.0,2269.0,1000.0,380.0,146.0,420.0,157.0,134.0,5818.0
DEC21,Male,Financial,Financial,4321.0,6778.0,2990.0,1027.0,785.0,599.0,456.0,365.0,17309.0
DEC21,Male,Financial,Financial difficulties,3009.0,5140.0,2185.0,690.0,369.0,350.0,295.0,238.0,12268.0
DEC21,Male,Financial,Housing affordability stress,2831.0,4234.0,1830.0,643.0,264.0,475.0,301.0,222.0,10796.0
DEC21,Male,Financial,Employment difficulties,523.0,758.0,224.0,121.0,85.0,31.0,69.0,86.0,1897.0
DEC21,Male,Financial,Unemployment,1044.0,1653.0,644.0,397.0,329.0,112.0,140.0,142.0,4460.0
DEC21,Male,Financial,Problematic gambling,43.0,33.0,14.0,3.0,6.0,1.0,2.0,4.0,106.0
DEC21,Male,Interpersonal,Interpersonal Relationships,3425.0,4701.0,1666.0,904.0,471.0,425.0,353.0,361.0,12294.0
DEC21,Male,Interpersonal,Time out from family/other situation,735.0,813.0,470.0,206.0,35.0,194.0,67.0,86.0,2605.0
DEC21,Male,Interpersonal,Relationship/family breakdown,1876.0,2047.0,835.0,379.0,203.0,283.0,273.0,95.0,5988.0
DEC21,Male,Interpersonal,Sexual abuse,48.0,113.0,25.0,10.0,4.0,5.0,4.0,9.0,218.0
DEC21,Male,Interpersonal,Family and domestic violence,1954.0,3051.0,914.0,580.0,257.0,108.0,191.0,257.0,7306.0
DEC21,Male,Interpersonal,Non-family violence,125.0,272.0,68.0,21.0,10.0,39.0,24.0,13.0,572.0
DEC21,Male,Health,Health,2277.0,3425.0,1135.0,615.0,715.0,459.0,275.0,198.0,9095.0
DEC21,Male,Health,Mental health issues,1726.0,2505.0,686.0,349.0,479.0,349.0,182.0,64.0,6338.0
DEC21,Male,Health,Medical issues,768.0,1205.0,512.0,196.0,272.0,155.0,114.0,85.0,3306.0
DEC21,Male,Health,Problematic drug or substance use,595.0,1213.0,225.0,189.0,186.0,68.0,77.0,27.0,2580.0
DEC21,Male,Health,Problematic alcohol use,270.0,419.0,147.0,143.0,106.0,60.0,39.0,79.0,1263.0
DEC21,Male,Other,Other,2728.0,4179.0,1769.0,949.0,640.0,541.0,395.0,381.0,11575.0
DEC21,Male,Other,Transition from custodial arrangements,336.0,954.0,134.0,62.0,178.0,67.0,33.0,53.0,1816.0
DEC21,Male,Other,Transition from foster care and child safety residential placements,38.0,64.0,27.0,11.0,4.0,7.0,5.0,10.0,166.0
DEC21,Male,Other,Transition from other care arrangements,110.0,151.0,47.0,26.0,6.0,39.0,29.0,15.0,423.0
DEC21,Male,Other,Discrimination including racial discrimination,51.0,67.0,20.0,11.0,22.0,3.0,17.0,0.0,191.0
DEC21,Male,Other,Itinerant,336.0,568.0,156.0,117.0,124.0,84.0,13.0,46.0,1442.0
DEC21,Male,Other,Unable to return home due to environmental reasons,163.0,164.0,48.0,31.0,41.0,39.0,31.0,11.0,528.0
DEC21,Male,Other,Disengagement with school or other education and training,164.0,139.0,50.0,64.0,105.0,6.0,8.0,9.0,545.0
DEC21,Male,Other,Lack of family and/or community support,1601.0,2118.0,1173.0,485.0,210.0,332.0,195.0,184.0,6297.0
DEC21,Male,Other,Other (not elsewhere classified),541.0,893.0,397.0,285.0,74.0,87.0,127.0,107.0,2509.0
DEC21,Male,COVID,COVID-19,186.0,1013.0,64.0,25.0,12.0,0.0,16.0,12.0,1328.0
DEC21,Male,Not stated,Not stated,86.0,81.0,7.0,3.0,0.0,15.0,4.0,243.0,439.0
DEC21,Male,Total,Total Clients,8976.0,12649.0,5490.0,2292.0,2510.0,1235.0,806.0,1290.0,35193.0
DEC21,Total,Accommodation,Accommodation,12320.0,15827.0,8000.0,2822.0,4500.0,1935.0,1107.0,1166.0,47614.0
DEC21,Total,Accommodation,Housing crisis (e.g. eviction),7898.0,9936.0,4920.0,1523.0,3136.0,1114.0,648.0,435.0,29585.0
DEC21,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4745.0,8116.0,4123.0,1468.0,1273.0,987.0,612.0,713.0,22018.0
DEC21,Total,Accommodation,Previous accommodation ended,3228.0,4886.0,2438.0,926.0,358.0,819.0,384.0,248.0,13275.0
DEC21,Total,Financial,Financial,10656.0,15572.0,7312.0,2568.0,1733.0,1360.0,1133.0,789.0,41090.0
DEC21,Total,Financial,Financial difficulties,7421.0,12129.0,5326.0,1762.0,877.0,818.0,784.0,498.0,29595.0
DEC21,Total,Financial,Housing affordability stress,6963.0,9633.0,4591.0,1573.0,594.0,1093.0,740.0,459.0,25635.0
DEC21,Total,Financial,Employment difficulties,1184.0,1481.0,519.0,244.0,183.0,51.0,142.0,130.0,3933.0
DEC21,Total,Financial,Unemployment,2342.0,3404.0,1483.0,852.0,650.0,205.0,322.0,249.0,9502.0
DEC21,Total,Financial,Problematic gambling,58.0,57.0,31.0,3.0,16.0,2.0,8.0,10.0,185.0
DEC21,Total,Interpersonal,Interpersonal Relationships,11252.0,16849.0,5387.0,3766.0,1962.0,1127.0,1025.0,1366.0,42653.0
DEC21,Total,Interpersonal,Time out from family/other situation,2099.0,2018.0,1274.0,665.0,84.0,408.0,237.0,251.0,7035.0
DEC21,Total,Interpersonal,Relationship/family breakdown,5507.0,5399.0,2481.0,1351.0,640.0,670.0,712.0,306.0,17053.0
DEC21,Total,Interpersonal,Sexual abuse,302.0,542.0,157.0,190.0,53.0,35.0,28.0,40.0,1345.0
DEC21,Total,Interpersonal,Family and domestic violence,7650.0,13408.0,3524.0,2955.0,1318.0,455.0,694.0,1081.0,31024.0
DEC21,Total,Interpersonal,Non-family violence,396.0,662.0,225.0,108.0,36.0,104.0,64.0,43.0,1638.0
DEC21,Total,Health,Health,5774.0,7486.0,2764.0,1573.0,1638.0,999.0,689.0,385.0,21293.0
DEC21,Total,Health,Mental health issues,4700.0,5747.0,1851.0,966.0,1215.0,800.0,496.0,113.0,15877.0
DEC21,Total,Health,Medical issues,1743.0,2537.0,1206.0,478.0,571.0,353.0,251.0,163.0,7301.0
DEC21,Total,Health,Problematic drug or substance use,1193.0,2186.0,456.0,423.0,336.0,111.0,167.0,57.0,4928.0
DEC21,Total,Health,Problematic alcohol use,469.0,688.0,275.0,308.0,163.0,81.0,69.0,148.0,2201.0
DEC21,Total,Other,Other,6640.0,8722.0,4236.0,2446.0,1440.0,1112.0,870.0,904.0,26352.0
DEC21,Total,Other,Transition from custodial arrangements,507.0,1255.0,193.0,95.0,221.0,86.0,48.0,68.0,2472.0
DEC21,Total,Other,Transition from foster care and child safety residential placements,86.0,134.0,67.0,26.0,12.0,12.0,13.0,25.0,375.0
DEC21,Total,Other,Transition from other care arrangements,236.0,303.0,98.0,57.0,22.0,64.0,41.0,33.0,854.0
DEC21,Total,Other,Discrimination including racial discrimination,125.0,135.0,50.0,29.0,55.0,4.0,37.0,2.0,437.0
DEC21,Total,Other,Itinerant,594.0,953.0,300.0,230.0,286.0,138.0,29.0,76.0,2604.0
DEC21,Total,Other,Unable to return home due to environmental reasons,422.0,388.0,141.0,124.0,151.0,79.0,81.0,29.0,1415.0
DEC21,Total,Other,Disengagement with school or other education and training,420.0,359.0,132.0,112.0,272.0,19.0,18.0,26.0,1358.0
DEC21,Total,Other,Lack of family and/or community support,4421.0,5012.0,3016.0,1401.0,526.0,742.0,539.0,448.0,16095.0
DEC21,Total,Other,Other (not elsewhere classified),1280.0,2068.0,950.0,734.0,207.0,175.0,217.0,327.0,5956.0
DEC21,Total,COVID,COVID-19,464.0,1902.0,127.0,65.0,29.0,0.0,52.0,23.0,2662.0
DEC21,Total,Not stated,Not stated,159.0,185.0,13.0,13.0,0.0,22.0,5.0,429.0,825.0
DEC21,Total,Total,Total Clients,23145.0,32283.0,13368.0,6750.0,6301.0,2696.0,1888.0,3329.0,89583.0
NOV21,Female,Accommodation,Accommodation,7758.0,8995.0,4902.0,1836.0,2786.0,1056.0,691.0,701.0,28690.0
NOV21,Female,Accommodation,Housing crisis (e.g. eviction),5027.0,5618.0,3048.0,1009.0,2004.0,644.0,364.0,268.0,17965.0
NOV21,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2949.0,4623.0,2519.0,965.0,712.0,528.0,379.0,441.0,13104.0
NOV21,Female,Accommodation,Previous accommodation ended,2043.0,2752.0,1568.0,566.0,231.0,416.0,270.0,120.0,7961.0
NOV21,Female,Financial,Financial,6606.0,8955.0,4511.0,1666.0,954.0,726.0,684.0,442.0,24523.0
NOV21,Female,Financial,Financial difficulties,4616.0,7109.0,3319.0,1189.0,508.0,455.0,486.0,277.0,17946.0
NOV21,Female,Financial,Housing affordability stress,4294.0,5537.0,2859.0,971.0,353.0,591.0,441.0,241.0,15281.0
NOV21,Female,Financial,Employment difficulties,686.0,755.0,331.0,140.0,98.0,20.0,80.0,53.0,2163.0
NOV21,Female,Financial,Unemployment,1389.0,1778.0,934.0,473.0,310.0,85.0,175.0,104.0,5245.0
NOV21,Female,Financial,Problematic gambling,20.0,22.0,17.0,2.0,10.0,1.0,6.0,6.0,84.0
NOV21,Female,Interpersonal,Interpersonal Relationships,8173.0,12658.0,4031.0,2943.0,1576.0,738.0,693.0,1099.0,31857.0
NOV21,Female,Interpersonal,Time out from family/other situation,1458.0,1236.0,889.0,498.0,41.0,224.0,168.0,198.0,4712.0
NOV21,Female,Interpersonal,Relationship/family breakdown,3757.0,3461.0,1759.0,1021.0,410.0,403.0,447.0,250.0,11502.0
NOV21,Female,Interpersonal,Sexual abuse,279.0,445.0,130.0,175.0,57.0,29.0,26.0,47.0,1186.0
NOV21,Female,Interpersonal,Family and domestic violence,5927.0,10783.0,2812.0,2411.0,1170.0,376.0,514.0,897.0,24842.0
NOV21,Female,Interpersonal,Non-family violence,279.0,402.0,162.0,90.0,27.0,70.0,40.0,30.0,1099.0
NOV21,Female,Health,Health,3724.0,4210.0,1765.0,1008.0,948.0,550.0,414.0,188.0,12797.0
NOV21,Female,Health,Mental health issues,3152.0,3345.0,1256.0,638.0,762.0,458.0,313.0,53.0,9969.0
NOV21,Female,Health,Medical issues,1061.0,1409.0,758.0,310.0,290.0,205.0,134.0,79.0,4244.0
NOV21,Female,Health,Problematic drug or substance use,650.0,1013.0,247.0,255.0,157.0,53.0,91.0,48.0,2513.0
NOV21,Female,Health,Problematic alcohol use,228.0,292.0,139.0,181.0,64.0,29.0,32.0,60.0,1025.0
NOV21,Female,Other,Other,4139.0,4625.0,2624.0,1543.0,835.0,592.0,493.0,546.0,15387.0
NOV21,Female,Other,Transition from custodial arrangements,184.0,325.0,63.0,39.0,47.0,17.0,15.0,16.0,706.0
NOV21,Female,Other,Transition from foster care and child safety residential placements,57.0,73.0,43.0,15.0,9.0,4.0,6.0,16.0,223.0
NOV21,Female,Other,Transition from other care arrangements,141.0,173.0,61.0,31.0,16.0,24.0,14.0,18.0,478.0
NOV21,Female,Other,Discrimination including racial discrimination,81.0,68.0,27.0,17.0,33.0,1.0,20.0,3.0,250.0
NOV21,Female,Other,Itinerant,288.0,397.0,157.0,115.0,187.0,54.0,16.0,31.0,1245.0
NOV21,Female,Other,Unable to return home due to environmental reasons,276.0,222.0,95.0,94.0,105.0,39.0,49.0,18.0,898.0
NOV21,Female,Other,Disengagement with school or other education and training,287.0,216.0,81.0,56.0,167.0,16.0,10.0,20.0,853.0
NOV21,Female,Other,Lack of family and/or community support,2944.0,2981.0,1968.0,986.0,313.0,428.0,355.0,273.0,10241.0
NOV21,Female,Other,Other (not elsewhere classified),798.0,1135.0,589.0,429.0,133.0,92.0,98.0,228.0,3502.0
NOV21,Female,COVID,COVID-19,359.0,1060.0,76.0,42.0,21.0,0.0,37.0,8.0,1603.0
NOV21,Female,Not stated,Not stated,78.0,93.0,6.0,10.0,0.0,6.0,1.0,220.0,413.0
NOV21,Female,Total,Total Clients,14857.0,20261.0,8323.0,4612.0,4104.0,1467.0,1126.0,2186.0,56828.0
NOV21,Male,Accommodation,Accommodation,5355.0,7775.0,3637.0,1213.0,1956.0,908.0,504.0,506.0,21819.0
NOV21,Male,Accommodation,Housing crisis (e.g. eviction),3450.0,4886.0,2219.0,590.0,1320.0,507.0,318.0,170.0,13447.0
NOV21,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2078.0,4048.0,1890.0,664.0,605.0,476.0,269.0,307.0,10324.0
NOV21,Male,Accommodation,Previous accommodation ended,1402.0,2446.0,1088.0,431.0,152.0,411.0,186.0,141.0,6252.0
NOV21,Male,Financial,Financial,4495.0,7109.0,3229.0,1123.0,773.0,628.0,470.0,379.0,18187.0
NOV21,Male,Financial,Financial difficulties,3107.0,5417.0,2384.0,780.0,342.0,372.0,307.0,246.0,12944.0
NOV21,Male,Financial,Housing affordability stress,2966.0,4495.0,1987.0,675.0,274.0,493.0,304.0,232.0,11419.0
NOV21,Male,Financial,Employment difficulties,534.0,831.0,261.0,145.0,88.0,41.0,76.0,84.0,2060.0
NOV21,Male,Financial,Unemployment,1104.0,1750.0,699.0,423.0,321.0,111.0,156.0,143.0,4705.0
NOV21,Male,Financial,Problematic gambling,42.0,30.0,11.0,3.0,8.0,1.0,2.0,4.0,101.0
NOV21,Male,Interpersonal,Interpersonal Relationships,3566.0,4804.0,1834.0,940.0,516.0,448.0,372.0,374.0,12846.0
NOV21,Male,Interpersonal,Time out from family/other situation,767.0,853.0,499.0,220.0,33.0,203.0,77.0,89.0,2740.0
NOV21,Male,Interpersonal,Relationship/family breakdown,1948.0,2100.0,941.0,395.0,206.0,297.0,290.0,105.0,6280.0
NOV21,Male,Interpersonal,Sexual abuse,54.0,120.0,28.0,13.0,6.0,4.0,4.0,10.0,239.0
NOV21,Male,Interpersonal,Family and domestic violence,2026.0,3078.0,1009.0,584.0,290.0,115.0,194.0,265.0,7558.0
