MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Dec20,Health,Mental health issues,2020-12-31,4475.0,5508.0,1957.0,1085.0,1285.0,787.0,483.0,121.0,15686.0
Dec20,Health,Problematic alcohol use,2020-12-31,583.0,607.0,310.0,347.0,183.0,85.0,76.0,115.0,2305.0
Dec20,Health,Problematic drug or substance use,2020-12-31,1393.0,2058.0,519.0,567.0,406.0,129.0,163.0,63.0,5295.0
Dec20,Interpersonal,Family and domestic violence,2020-12-31,7596.0,14007.0,3493.0,2783.0,1613.0,500.0,641.0,1272.0,31841.0
Dec20,Interpersonal,Interpersonal relationships,2020-12-31,11495.0,17847.0,5518.0,3785.0,2249.0,1145.0,992.0,1563.0,44511.0
Dec20,Interpersonal,Non-family violence,2020-12-31,442.0,777.0,225.0,158.0,36.0,133.0,66.0,49.0,1886.0
Dec20,Interpersonal,Relationship/family breakdown,2020-12-31,5665.0,5835.0,2627.0,1591.0,650.0,613.0,718.0,364.0,18052.0
Dec20,Interpersonal,Sexual abuse,2020-12-31,324.0,538.0,166.0,261.0,52.0,43.0,27.0,25.0,1435.0
Dec20,Interpersonal,Time out from family/other situation,2020-12-31,2118.0,2356.0,1374.0,815.0,78.0,417.0,221.0,339.0,7716.0
Dec20,Not stated,Not stated,2020-12-31,275.0,245.0,11.0,14.0,0.0,3.0,5.0,167.0,720.0
Dec20,Other,Discrimination including racial discrimination,2020-12-31,157.0,155.0,39.0,21.0,88.0,8.0,28.0,3.0,499.0
Dec20,Other,Disengagement with school or other education and training,2020-12-31,502.0,458.0,178.0,128.0,251.0,20.0,18.0,33.0,1588.0
Dec20,Other,Itinerant,2020-12-31,679.0,1334.0,342.0,268.0,414.0,178.0,15.0,164.0,3394.0
Dec20,Other,Lack of family and/or community support,2020-12-31,4286.0,5301.0,2819.0,1479.0,695.0,765.0,505.0,495.0,16337.0
Dec20,Other,Other,2020-12-31,6935.0,9193.0,4074.0,2589.0,1691.0,1096.0,788.0,1035.0,27383.0
Dec20,Other,Other (not elsewhere classified),2020-12-31,1485.0,2012.0,936.0,763.0,164.0,130.0,205.0,375.0,6067.0
Dec20,Other,Transition from custodial arrangements,2020-12-31,612.0,1254.0,157.0,125.0,240.0,95.0,53.0,51.0,2586.0
Dec20,Other,Transition from foster care and child safety residential placements,2020-12-31,82.0,175.0,63.0,35.0,13.0,10.0,10.0,27.0,415.0
Dec20,Other,Transition from other care arrangements,2020-12-31,223.0,327.0,108.0,81.0,47.0,49.0,29.0,20.0,884.0
Dec20,Other,Unable to return home due to environmental reasons,2020-12-31,432.0,484.0,203.0,189.0,129.0,67.0,67.0,46.0,1616.0
Dec20,Total,Total clients,2020-12-31,23201.0,32620.0,12323.0,6583.0,6285.0,2510.0,1809.0,3274.0,88424.0
Dec21,Accommodation,Accommodation,2021-12-31,12321.0,15825.0,8005.0,2823.0,4500.0,1935.0,1107.0,1158.0,47611.0
Dec21,Accommodation,Housing crisis (e.g. eviction),2021-12-31,7898.0,9933.0,4925.0,1524.0,3136.0,1114.0,648.0,436.0,29589.0
Dec21,Accommodation,Inadequate or inappropriate dwelling conditions,2021-12-31,4742.0,8116.0,4126.0,1468.0,1273.0,987.0,612.0,705.0,22010.0
Dec21,Accommodation,Previous accommodation ended,2021-12-31,3227.0,4886.0,2441.0,926.0,358.0,819.0,384.0,249.0,13278.0
Dec21,Covid,Covid-19,2021-12-31,465.0,1902.0,127.0,65.0,29.0,0.0,52.0,23.0,2663.0
Dec21,Financial,Employment difficulties,2021-12-31,1185.0,1500.0,528.0,244.0,183.0,51.0,145.0,130.0,3965.0
Dec21,Financial,Financial,2021-12-31,10657.0,15575.0,7318.0,2567.0,1733.0,1360.0,1133.0,784.0,41094.0
Dec21,Financial,Financial difficulties,2021-12-31,7418.0,12128.0,5327.0,1761.0,877.0,818.0,784.0,491.0,29584.0
Dec21,Financial,Housing affordability stress,2021-12-31,6964.0,9630.0,4593.0,1573.0,594.0,1093.0,740.0,460.0,25636.0
Dec21,Financial,Problematic gambling,2021-12-31,58.0,57.0,31.0,3.0,16.0,2.0,8.0,10.0,185.0
Dec21,Financial,Unemployment,2021-12-31,2358.0,3430.0,1513.0,852.0,650.0,205.0,328.0,249.0,9580.0
Dec21,Health,Health,2021-12-31,5772.0,7487.0,2765.0,1573.0,1638.0,999.0,689.0,385.0,21293.0
Dec21,Health,Medical issues,2021-12-31,1742.0,2535.0,1207.0,478.0,571.0,353.0,251.0,164.0,7300.0
Dec21,Health,Mental health issues,2021-12-31,4699.0,5748.0,1851.0,966.0,1215.0,800.0,496.0,113.0,15877.0
Dec21,Health,Problematic alcohol use,2021-12-31,469.0,686.0,275.0,308.0,163.0,81.0,69.0,148.0,2199.0
Dec21,Health,Problematic drug or substance use,2021-12-31,1192.0,2186.0,456.0,423.0,336.0,111.0,167.0,57.0,4927.0
Dec21,Interpersonal,Family and domestic violence,2021-12-31,7647.0,13406.0,3520.0,2954.0,1318.0,455.0,694.0,1081.0,31014.0
Dec21,Interpersonal,Interpersonal relationships,2021-12-31,11245.0,16847.0,5384.0,3765.0,1962.0,1127.0,1025.0,1366.0,42640.0
Dec21,Interpersonal,Non-family violence,2021-12-31,395.0,662.0,226.0,108.0,36.0,104.0,64.0,43.0,1638.0
Dec21,Interpersonal,Relationship/family breakdown,2021-12-31,5508.0,5398.0,2480.0,1351.0,640.0,670.0,712.0,306.0,17052.0
Dec21,Interpersonal,Sexual abuse,2021-12-31,302.0,542.0,156.0,190.0,53.0,35.0,28.0,40.0,1344.0
Dec21,Interpersonal,Time out from family/other situation,2021-12-31,2100.0,2017.0,1274.0,665.0,84.0,408.0,237.0,251.0,7035.0
Dec21,Not stated,Not stated,2021-12-31,160.0,185.0,13.0,13.0,0.0,22.0,5.0,435.0,832.0
Dec21,Other,Discrimination including racial discrimination,2021-12-31,125.0,134.0,50.0,29.0,55.0,4.0,37.0,2.0,436.0
Dec21,Other,Disengagement with school or other education and training,2021-12-31,420.0,358.0,132.0,112.0,272.0,19.0,18.0,26.0,1357.0
Dec21,Other,Itinerant,2021-12-31,594.0,953.0,300.0,230.0,286.0,138.0,29.0,76.0,2604.0
Dec21,Other,Lack of family and/or community support,2021-12-31,4420.0,5012.0,3016.0,1401.0,526.0,742.0,539.0,448.0,16094.0
Dec21,Other,Other,2021-12-31,6642.0,8728.0,4235.0,2447.0,1440.0,1112.0,871.0,905.0,26362.0
Dec21,Other,Other (not elsewhere classified),2021-12-31,1281.0,2068.0,949.0,734.0,207.0,175.0,217.0,328.0,5957.0
Dec21,Other,Transition from custodial arrangements,2021-12-31,506.0,1264.0,194.0,95.0,221.0,86.0,48.0,68.0,2481.0
Dec21,Other,Transition from foster care and child safety residential placements,2021-12-31,88.0,142.0,69.0,27.0,12.0,12.0,15.0,25.0,390.0
Dec21,Other,Transition from other care arrangements,2021-12-31,237.0,301.0,99.0,57.0,22.0,64.0,41.0,33.0,854.0
Dec21,Other,Unable to return home due to environmental reasons,2021-12-31,422.0,388.0,141.0,124.0,151.0,79.0,81.0,29.0,1415.0
Dec21,Total,Total clients,2021-12-31,23145.0,32283.0,13367.0,6751.0,6301.0,2696.0,1888.0,3329.0,89582.0
Dec22,Accommodation,Accommodation,2022-12-31,12137.0,15436.0,8852.0,2872.0,4742.0,1876.0,1161.0,1180.0,48173.0
Dec22,Accommodation,Housing crisis (e.g. eviction),2022-12-31,8070.0,9767.0,5769.0,1489.0,3490.0,1020.0,726.0,392.0,30690.0
Dec22,Accommodation,Inadequate or inappropriate dwelling conditions,2022-12-31,4586.0,7950.0,4330.0,1644.0,1162.0,930.0,613.0,796.0,21980.0
Dec22,Accommodation,Previous accommodation ended,2022-12-31,3099.0,4461.0,2604.0,916.0,341.0,771.0,318.0,190.0,12694.0
Dec22,Covid,Covid-19,2022-12-31,116.0,909.0,29.0,13.0,6.0,0.0,24.0,7.0,1104.0
Dec22,Financial,Financial,2022-12-31,10241.0,15314.0,7899.0,2648.0,1489.0,1201.0,1151.0,753.0,40649.0
Dec22,Health,Health,2022-12-31,5127.0,7177.0,2899.0,1624.0,1455.0,884.0,641.0,363.0,20148.0
Dec22,Health,Medical issues,2022-12-31,1465.0,2465.0,1167.0,559.0,490.0,327.0,193.0,138.0,6801.0
Dec22,Health,Mental health issues,2022-12-31,4152.0,5367.0,2004.0,1011.0,1059.0,695.0,471.0,130.0,14874.0
Dec22,Health,Problematic alcohol use,2022-12-31,447.0,665.0,259.0,260.0,139.0,73.0,67.0,134.0,2044.0
Dec22,Health,Problematic drug or substance use,2022-12-31,1056.0,2102.0,500.0,385.0,305.0,125.0,161.0,73.0,4705.0
Dec22,Interpersonal,Family and domestic violence,2022-12-31,7108.0,12031.0,3851.0,3011.0,1430.0,526.0,711.0,1079.0,29711.0
Dec22,Interpersonal,Interpersonal relationships,2022-12-31,10469.0,15219.0,5638.0,3902.0,2085.0,1128.0,1047.0,1386.0,40814.0
Dec22,Interpersonal,Non-family violence,2022-12-31,404.0,533.0,251.0,92.0,40.0,125.0,53.0,40.0,1538.0
Dec22,Interpersonal,Relationship/family breakdown,2022-12-31,5019.0,5176.0,2434.0,1315.0,667.0,648.0,738.0,231.0,16215.0
Dec22,Interpersonal,Sexual abuse,2022-12-31,337.0,527.0,182.0,207.0,67.0,33.0,45.0,32.0,1427.0
Dec22,Interpersonal,Time out from family/other situation,2022-12-31,2015.0,1952.0,1229.0,709.0,85.0,359.0,224.0,319.0,6890.0
Dec22,Not stated,Not stated,2022-12-31,263.0,167.0,23.0,17.0,0.0,25.0,10.0,425.0,925.0
Dec22,Other,Other,2022-12-31,6343.0,9095.0,4477.0,2242.0,1333.0,1033.0,799.0,812.0,26116.0
Dec22,Total,Total clients,2022-12-31,22437.0,31093.0,14374.0,6786.0,6669.0,2655.0,1976.0,3313.0,89122.0
Feb18,Accommodation,Accommodation,2018-02-28,12618.0,15940.0,6949.0,2348.0,3964.0,1721.0,1012.0,1438.0,45889.0
Feb18,Accommodation,Housing crisis (e.g. eviction),2018-02-28,8845.0,11241.0,4600.0,1344.0,2236.0,1215.0,653.0,792.0,30885.0
Feb18,Accommodation,Inadequate or inappropriate dwelling conditions,2018-02-28,4680.0,7282.0,3222.0,1080.0,1587.0,751.0,455.0,788.0,19825.0
Feb18,Accommodation,Previous accommodation ended,2018-02-28,3635.0,3997.0,1858.0,772.0,417.0,760.0,354.0,199.0,11980.0
Feb18,Financial,Employment difficulties,2018-02-28,1127.0,1235.0,514.0,262.0,169.0,57.0,88.0,127.0,3579.0
Feb18,Financial,Financial,2018-02-28,10790.0,13943.0,6257.0,2507.0,1572.0,993.0,873.0,932.0,37806.0
Feb18,Financial,Financial difficulties,2018-02-28,7922.0,11459.0,4928.0,1966.0,1007.0,715.0,618.0,650.0,29228.0
Feb18,Financial,Housing affordability stress,2018-02-28,6249.0,7543.0,3910.0,1194.0,538.0,689.0,551.0,460.0,21114.0
Feb18,Financial,Problematic gambling,2018-02-28,85.0,89.0,23.0,6.0,15.0,3.0,5.0,7.0,232.0
Feb18,Financial,Unemployment,2018-02-28,2447.0,2420.0,1391.0,693.0,433.0,192.0,156.0,171.0,7899.0
Feb18,Health,Health,2018-02-28,5702.0,6720.0,2420.0,1287.0,1428.0,832.0,493.0,464.0,19315.0
Feb18,Health,Medical issues,2018-02-28,1820.0,2461.0,951.0,384.0,455.0,318.0,157.0,189.0,6731.0
Feb18,Health,Mental health issues,2018-02-28,4036.0,4767.0,1522.0,741.0,971.0,605.0,338.0,155.0,13119.0
Feb18,Health,Problematic alcohol use,2018-02-28,795.0,608.0,364.0,238.0,182.0,71.0,55.0,171.0,2481.0
Feb18,Health,Problematic drug or substance use,2018-02-28,1539.0,1667.0,469.0,452.0,317.0,126.0,122.0,73.0,4755.0
Feb18,Interpersonal,Family and domestic violence,2018-02-28,6962.0,13194.0,3014.0,2547.0,1866.0,475.0,526.0,925.0,29454.0
Feb18,Interpersonal,Interpersonal relationships,2018-02-28,10788.0,16996.0,4755.0,3504.0,2525.0,1096.0,836.0,1198.0,41611.0
Feb18,Interpersonal,Non-family violence,2018-02-28,474.0,620.0,174.0,119.0,57.0,95.0,43.0,56.0,1638.0
Feb18,Interpersonal,Relationship/family breakdown,2018-02-28,5873.0,5596.0,2219.0,1471.0,655.0,615.0,614.0,338.0,17365.0
Feb18,Interpersonal,Sexual abuse,2018-02-28,396.0,472.0,113.0,170.0,75.0,15.0,25.0,30.0,1296.0
Feb18,Interpersonal,Time out from family/other situation,2018-02-28,2054.0,1940.0,1072.0,774.0,171.0,370.0,199.0,262.0,6838.0
Feb18,Not stated,Not stated,2018-02-28,230.0,167.0,10.0,183.0,0.0,1.0,6.0,20.0,614.0
Feb18,Other,Discrimination including racial discrimination,2018-02-28,101.0,126.0,39.0,19.0,95.0,7.0,3.0,6.0,396.0
Feb18,Other,Disengagement with school or other education and training,2018-02-28,617.0,506.0,110.0,117.0,268.0,17.0,30.0,98.0,1763.0
Feb18,Other,Itinerant,2018-02-28,664.0,780.0,322.0,98.0,364.0,219.0,9.0,65.0,2520.0
Feb18,Other,Lack of family and/or community support,2018-02-28,4775.0,4685.0,2406.0,1198.0,576.0,647.0,407.0,511.0,15193.0
Feb18,Other,Other,2018-02-28,7259.0,8910.0,3576.0,1881.0,1569.0,989.0,682.0,1031.0,25866.0
Feb18,Other,Other (not elsewhere classified),2018-02-28,1582.0,3216.0,909.0,500.0,236.0,124.0,160.0,467.0,7194.0
Feb18,Other,Transition from custodial arrangements,2018-02-28,594.0,841.0,122.0,80.0,194.0,74.0,51.0,86.0,2040.0
Feb18,Other,Transition from foster care and child safety residential placements,2018-02-28,116.0,175.0,65.0,43.0,12.0,21.0,8.0,34.0,474.0
Feb18,Other,Transition from other care arrangements,2018-02-28,244.0,251.0,83.0,84.0,78.0,43.0,43.0,15.0,841.0
Feb18,Other,Unable to return home due to environmental reasons,2018-02-28,554.0,405.0,170.0,172.0,126.0,48.0,67.0,23.0,1565.0
Feb18,Total,Total clients,2018-02-28,22771.0,32126.0,11509.0,6087.0,6442.0,2274.0,1663.0,2965.0,85596.0
Feb19,Accommodation,Accommodation,2019-02-28,12582.0,16278.0,7212.0,2581.0,4221.0,1859.0,1011.0,1434.0,47071.0
Feb19,Accommodation,Housing crisis (e.g. eviction),2019-02-28,8448.0,10895.0,4353.0,1583.0,2534.0,1192.0,623.0,625.0,30200.0
Feb19,Accommodation,Inadequate or inappropriate dwelling conditions,2019-02-28,4664.0,7796.0,3570.0,1161.0,1568.0,860.0,446.0,876.0,20922.0
Feb19,Accommodation,Previous accommodation ended,2019-02-28,3624.0,4304.0,2016.0,857.0,465.0,851.0,313.0,239.0,12657.0
Feb19,Financial,Employment difficulties,2019-02-28,1086.0,1368.0,569.0,262.0,152.0,94.0,105.0,130.0,3766.0
Feb19,Financial,Financial,2019-02-28,11207.0,14777.0,6642.0,2780.0,1583.0,1283.0,973.0,897.0,40086.0
Feb19,Financial,Financial difficulties,2019-02-28,8140.0,11863.0,5288.0,2162.0,1051.0,945.0,713.0,585.0,30714.0
Feb19,Financial,Housing affordability stress,2019-02-28,6361.0,8655.0,4102.0,1340.0,457.0,926.0,644.0,508.0,22978.0
Feb19,Financial,Problematic gambling,2019-02-28,120.0,65.0,43.0,10.0,21.0,4.0,3.0,4.0,270.0
Feb19,Financial,Unemployment,2019-02-28,2515.0,2762.0,1375.0,817.0,499.0,224.0,214.0,184.0,8584.0
Feb19,Health,Health,2019-02-28,5880.0,7142.0,2568.0,1736.0,1610.0,954.0,524.0,423.0,20813.0
Feb19,Health,Medical issues,2019-02-28,1775.0,2471.0,1004.0,601.0,536.0,400.0,172.0,142.0,7096.0
Feb19,Health,Mental health issues,2019-02-28,4240.0,5219.0,1644.0,955.0,1125.0,722.0,409.0,149.0,14447.0
Feb19,Health,Problematic alcohol use,2019-02-28,698.0,625.0,314.0,267.0,161.0,83.0,46.0,147.0,2340.0
Feb19,Health,Problematic drug or substance use,2019-02-28,1582.0,1843.0,513.0,584.0,362.0,140.0,111.0,89.0,5220.0
Feb19,Interpersonal,Family and domestic violence,2019-02-28,7352.0,13735.0,3332.0,2809.0,1794.0,504.0,507.0,922.0,30880.0
Feb19,Interpersonal,Interpersonal relationships,2019-02-28,11304.0,17383.0,5154.0,3820.0,2438.0,1166.0,852.0,1225.0,43255.0
Feb19,Interpersonal,Non-family violence,2019-02-28,446.0,724.0,175.0,221.0,44.0,118.0,61.0,48.0,1835.0
Feb19,Interpersonal,Relationship/family breakdown,2019-02-28,5884.0,5648.0,2390.0,1570.0,593.0,704.0,613.0,361.0,17756.0
Feb19,Interpersonal,Sexual abuse,2019-02-28,379.0,508.0,170.0,215.0,62.0,31.0,29.0,45.0,1438.0
Feb19,Interpersonal,Time out from family/other situation,2019-02-28,2214.0,2160.0,1052.0,897.0,181.0,461.0,192.0,321.0,7472.0
Feb19,Not stated,Not stated,2019-02-28,446.0,197.0,16.0,79.0,0.0,5.0,4.0,101.0,845.0
Feb19,Other,Discrimination including racial discrimination,2019-02-28,174.0,161.0,41.0,26.0,70.0,4.0,6.0,3.0,485.0
Feb19,Other,Disengagement with school or other education and training,2019-02-28,593.0,512.0,127.0,108.0,236.0,26.0,21.0,53.0,1675.0
Feb19,Other,Itinerant,2019-02-28,601.0,929.0,329.0,145.0,382.0,184.0,8.0,115.0,2688.0
Feb19,Other,Lack of family and/or community support,2019-02-28,4591.0,4976.0,2474.0,1278.0,597.0,827.0,457.0,497.0,15688.0
Feb19,Other,Other,2019-02-28,7275.0,8744.0,4023.0,2044.0,1524.0,1094.0,736.0,1158.0,26570.0
Feb19,Other,Other (not elsewhere classified),2019-02-28,1899.0,2090.0,1213.0,605.0,222.0,112.0,188.0,492.0,6821.0
Feb19,Other,Transition from custodial arrangements,2019-02-28,555.0,1209.0,173.0,106.0,175.0,80.0,33.0,78.0,2409.0
Feb19,Other,Transition from foster care and child safety residential placements,2019-02-28,90.0,199.0,67.0,33.0,13.0,14.0,13.0,38.0,467.0
Feb19,Other,Transition from other care arrangements,2019-02-28,229.0,284.0,104.0,82.0,49.0,54.0,34.0,36.0,872.0
Feb19,Other,Unable to return home due to environmental reasons,2019-02-28,476.0,490.0,217.0,162.0,128.0,48.0,61.0,29.0,1610.0
Feb19,Total,Total clients,2019-02-28,23753.0,33139.0,12508.0,6551.0,6514.0,2470.0,1696.0,3137.0,89532.0
Feb20,Accommodation,Accommodation,2020-02-29,11694.0,16042.0,7656.0,2653.0,4026.0,1762.0,1179.0,1375.0,46315.0
Feb20,Accommodation,Housing crisis (e.g. eviction),2020-02-29,7457.0,9959.0,4559.0,1400.0,2597.0,1076.0,653.0,645.0,28326.0
Feb20,Accommodation,Inadequate or inappropriate dwelling conditions,2020-02-29,4512.0,8112.0,3906.0,1285.0,1434.0,870.0,621.0,793.0,21506.0
Feb20,Accommodation,Previous accommodation ended,2020-02-29,3190.0,4701.0,2262.0,842.0,449.0,793.0,423.0,255.0,12905.0
Feb20,Financial,Employment difficulties,2020-02-29,1268.0,1897.0,660.0,238.0,173.0,76.0,155.0,169.0,4636.0
Feb20,Financial,Financial,2020-02-29,10963.0,15897.0,6929.0,2625.0,1757.0,1252.0,1090.0,921.0,41389.0
Feb20,Financial,Financial difficulties,2020-02-29,7927.0,12754.0,5490.0,1961.0,1224.0,887.0,766.0,656.0,31635.0
Feb20,Financial,Housing affordability stress,2020-02-29,6393.0,9145.0,4192.0,1270.0,591.0,908.0,779.0,476.0,23745.0
Feb20,Financial,Problematic gambling,2020-02-29,88.0,71.0,40.0,10.0,11.0,7.0,1.0,7.0,235.0
Feb20,Financial,Unemployment,2020-02-29,2537.0,3082.0,1672.0,825.0,576.0,246.0,330.0,266.0,9534.0
Feb20,Health,Health,2020-02-29,5585.0,7545.0,2756.0,1661.0,1704.0,934.0,607.0,394.0,21162.0
Feb20,Health,Medical issues,2020-02-29,1570.0,2685.0,1155.0,561.0,523.0,341.0,221.0,167.0,7218.0
Feb20,Health,Mental health issues,2020-02-29,4216.0,5527.0,1692.0,972.0,1250.0,754.0,458.0,134.0,14986.0
Feb20,Health,Problematic alcohol use,2020-02-29,609.0,672.0,265.0,303.0,160.0,70.0,67.0,122.0,2267.0
Feb20,Health,Problematic drug or substance use,2020-02-29,1461.0,1951.0,539.0,558.0,363.0,151.0,137.0,88.0,5248.0
Feb20,Interpersonal,Family and domestic violence,2020-02-29,7421.0,14083.0,3780.0,2498.0,1695.0,478.0,593.0,909.0,31413.0
Feb20,Interpersonal,Interpersonal relationships,2020-02-29,11171.0,17915.0,5867.0,3428.0,2375.0,1096.0,951.0,1239.0,43974.0
Feb20,Interpersonal,Non-family violence,2020-02-29,410.0,728.0,290.0,166.0,30.0,93.0,55.0,36.0,1807.0
Feb20,Interpersonal,Relationship/family breakdown,2020-02-29,5598.0,5726.0,2558.0,1475.0,720.0,643.0,705.0,314.0,17721.0
Feb20,Interpersonal,Sexual abuse,2020-02-29,373.0,546.0,154.0,209.0,54.0,27.0,46.0,29.0,1438.0
Feb20,Interpersonal,Time out from family/other situation,2020-02-29,2043.0,2196.0,1281.0,819.0,154.0,390.0,260.0,341.0,7479.0
Feb20,Not stated,Not stated,2020-02-29,567.0,151.0,8.0,18.0,0.0,2.0,4.0,241.0,988.0
Feb20,Other,Discrimination including racial discrimination,2020-02-29,200.0,179.0,63.0,30.0,59.0,7.0,28.0,1.0,567.0
Feb20,Other,Disengagement with school or other education and training,2020-02-29,646.0,493.0,111.0,93.0,279.0,23.0,29.0,44.0,1718.0
Feb20,Other,Itinerant,2020-02-29,789.0,998.0,294.0,306.0,340.0,219.0,20.0,179.0,3144.0
Feb20,Other,Lack of family and/or community support,2020-02-29,4446.0,5325.0,2884.0,1417.0,664.0,835.0,508.0,506.0,16574.0
Feb20,Other,Other,2020-02-29,7359.0,9125.0,4311.0,2330.0,1612.0,1159.0,811.0,1152.0,27837.0
Feb20,Other,Other (not elsewhere classified),2020-02-29,1874.0,2142.0,1217.0,617.0,186.0,119.0,250.0,461.0,6866.0
Feb20,Other,Transition from custodial arrangements,2020-02-29,528.0,1280.0,192.0,97.0,198.0,76.0,45.0,62.0,2478.0
Feb20,Other,Transition from foster care and child safety residential placements,2020-02-29,69.0,177.0,45.0,30.0,10.0,8.0,12.0,22.0,373.0
Feb20,Other,Transition from other care arrangements,2020-02-29,246.0,344.0,72.0,77.0,56.0,59.0,31.0,23.0,908.0
Feb20,Other,Unable to return home due to environmental reasons,2020-02-29,573.0,435.0,210.0,151.0,188.0,58.0,67.0,32.0,1714.0
Feb20,Total,Total clients,2020-02-29,23770.0,33815.0,13218.0,6288.0,6205.0,2400.0,1801.0,3210.0,90529.0
Feb21,Accommodation,Accommodation,2021-02-28,12855.0,15512.0,7681.0,2816.0,4363.0,1861.0,1141.0,1244.0,47375.0
Feb21,Accommodation,Housing crisis (e.g. eviction),2021-02-28,7923.0,9294.0,4606.0,1324.0,2875.0,1077.0,677.0,488.0,28237.0
Feb21,Accommodation,Inadequate or inappropriate dwelling conditions,2021-02-28,5099.0,8192.0,3933.0,1582.0,1541.0,950.0,593.0,768.0,22622.0
Feb21,Accommodation,Previous accommodation ended,2021-02-28,3539.0,5188.0,2335.0,828.0,436.0,795.0,412.0,256.0,13773.0
Feb21,Covid,Covid-19,2021-02-28,436.0,2344.0,475.0,123.0,3.0,4.0,71.0,20.0,3474.0
Feb21,Financial,Employment difficulties,2021-02-28,1176.0,1568.0,566.0,227.0,196.0,48.0,159.0,118.0,4056.0
Feb21,Financial,Financial,2021-02-28,10954.0,15078.0,7072.0,2669.0,1620.0,1254.0,1108.0,904.0,40604.0
Feb21,Financial,Financial difficulties,2021-02-28,7563.0,11950.0,5384.0,1896.0,1004.0,787.0,782.0,612.0,29944.0
Feb21,Financial,Housing affordability stress,2021-02-28,6774.0,8794.0,4354.0,1397.0,482.0,939.0,763.0,453.0,23939.0
Feb21,Financial,Problematic gambling,2021-02-28,89.0,66.0,29.0,8.0,14.0,4.0,7.0,9.0,226.0
Feb21,Financial,Unemployment,2021-02-28,2579.0,3395.0,1739.0,848.0,592.0,184.0,315.0,255.0,9898.0
Feb21,Health,Health,2021-02-28,5989.0,7296.0,3009.0,1782.0,1740.0,978.0,690.0,363.0,21821.0
Feb21,Health,Medical issues,2021-02-28,1718.0,2483.0,1245.0,569.0,478.0,344.0,226.0,165.0,7224.0
Feb21,Health,Mental health issues,2021-02-28,4746.0,5364.0,2036.0,1089.0,1295.0,788.0,509.0,120.0,15927.0
Feb21,Health,Problematic alcohol use,2021-02-28,594.0,582.0,301.0,354.0,185.0,72.0,79.0,124.0,2290.0
Feb21,Health,Problematic drug or substance use,2021-02-28,1424.0,2002.0,574.0,546.0,397.0,124.0,163.0,47.0,5272.0
Feb21,Interpersonal,Family and domestic violence,2021-02-28,8075.0,13777.0,3646.0,2889.0,1587.0,540.0,698.0,1178.0,32317.0
Feb21,Interpersonal,Interpersonal relationships,2021-02-28,11950.0,17516.0,5669.0,3896.0,2268.0,1163.0,1029.0,1462.0,44857.0
Feb21,Interpersonal,Non-family violence,2021-02-28,455.0,711.0,220.0,149.0,36.0,136.0,58.0,62.0,1826.0
Feb21,Interpersonal,Relationship/family breakdown,2021-02-28,5751.0,5729.0,2692.0,1637.0,665.0,609.0,718.0,365.0,18148.0
Feb21,Interpersonal,Sexual abuse,2021-02-28,363.0,507.0,170.0,243.0,62.0,42.0,26.0,36.0,1448.0
Feb21,Interpersonal,Time out from family/other situation,2021-02-28,2214.0,2210.0,1342.0,823.0,97.0,430.0,217.0,294.0,7623.0
Feb21,Not stated,Not stated,2021-02-28,259.0,208.0,18.0,13.0,0.0,2.0,7.0,212.0,716.0
Feb21,Other,Discrimination including racial discrimination,2021-02-28,150.0,150.0,52.0,18.0,83.0,7.0,30.0,4.0,494.0
Feb21,Other,Disengagement with school or other education and training,2021-02-28,555.0,462.0,163.0,145.0,255.0,19.0,23.0,36.0,1658.0
Feb21,Other,Itinerant,2021-02-28,735.0,1144.0,330.0,282.0,394.0,144.0,13.0,123.0,3162.0
Feb21,Other,Lack of family and/or community support,2021-02-28,4421.0,5249.0,2978.0,1619.0,612.0,748.0,542.0,500.0,16653.0
Feb21,Other,Other,2021-02-28,7195.0,8840.0,4273.0,2514.0,1616.0,1067.0,830.0,1011.0,27318.0
Feb21,Other,Other (not elsewhere classified),2021-02-28,1558.0,1913.0,961.0,553.0,210.0,134.0,206.0,370.0,5905.0
Feb21,Other,Transition from custodial arrangements,2021-02-28,633.0,1189.0,165.0,117.0,211.0,84.0,52.0,37.0,2487.0
Feb21,Other,Transition from foster care and child safety residential placements,2021-02-28,84.0,187.0,60.0,41.0,18.0,9.0,7.0,27.0,433.0
Feb21,Other,Transition from other care arrangements,2021-02-28,260.0,330.0,106.0,78.0,44.0,54.0,31.0,27.0,930.0
Feb21,Other,Unable to return home due to environmental reasons,2021-02-28,448.0,466.0,187.0,176.0,139.0,50.0,61.0,47.0,1574.0
Feb21,Total,Total clients,2021-02-28,24321.0,32398.0,12988.0,6624.0,6359.0,2600.0,1890.0,3312.0,90260.0
Feb22,Accommodation,Accommodation,2022-02-28,12632.0,15913.0,8368.0,2934.0,4381.0,1986.0,1161.0,1132.0,48437.0
Feb22,Accommodation,Housing crisis (e.g. eviction),2022-02-28,8151.0,9821.0,5293.0,1576.0,3089.0,1152.0,672.0,403.0,30132.0
Feb22,Accommodation,Inadequate or inappropriate dwelling conditions,2022-02-28,4795.0,8192.0,4243.0,1507.0,1197.0,999.0,654.0,700.0,22267.0
Feb22,Accommodation,Previous accommodation ended,2022-02-28,3273.0,4816.0,2598.0,922.0,349.0,822.0,400.0,270.0,13437.0
