DATE,MONTH,SEX,GROUP,REASON FOR SEEKING ASSISTANCE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL,NSW_POPULATION,VIC_POPULATION,QLD_POPULATION,WA_POPULATION,SA_POPULATION,TAS_POPULATION,ACT_POPULATION,NT_POPULATION,NATIONAL_POPULATION,NATIONAL_PER_10k,NSW_PER_10k,NSW_PROPORTION_OF_NATIONAL,NSW_PROPORTION_OF_NATIONAL_PER_10k,NSW_PROPORTION_OF_NATIONAL_POPULATION,NSW_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,VIC_PER_10k,VIC_PROPORTION_OF_NATIONAL,VIC_PROPORTION_OF_NATIONAL_PER_10k,VIC_PROPORTION_OF_NATIONAL_POPULATION,VIC_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,QLD_PER_10k,QLD_PROPORTION_OF_NATIONAL,QLD_PROPORTION_OF_NATIONAL_PER_10k,QLD_PROPORTION_OF_NATIONAL_POPULATION,QLD_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,WA_PER_10k,WA_PROPORTION_OF_NATIONAL,WA_PROPORTION_OF_NATIONAL_PER_10k,WA_PROPORTION_OF_NATIONAL_POPULATION,WA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,SA_PER_10k,SA_PROPORTION_OF_NATIONAL,SA_PROPORTION_OF_NATIONAL_PER_10k,SA_PROPORTION_OF_NATIONAL_POPULATION,SA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,TAS_PER_10k,TAS_PROPORTION_OF_NATIONAL,TAS_PROPORTION_OF_NATIONAL_PER_10k,TAS_PROPORTION_OF_NATIONAL_POPULATION,TAS_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,ACT_PER_10k,ACT_PROPORTION_OF_NATIONAL,ACT_PROPORTION_OF_NATIONAL_PER_10k,ACT_PROPORTION_OF_NATIONAL_POPULATION,ACT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,NT_PER_10k,NT_PROPORTION_OF_NATIONAL,NT_PROPORTION_OF_NATIONAL_PER_10k,NT_PROPORTION_OF_NATIONAL_POPULATION,NT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP
2019-05-31,May19,Female,Financial,Financial,6574.0,9538.0,3728.0,1760.0,906.0,764.0,542.0,510.0,24298.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,19.1,16.3,27.1,85.2,31.8,85.2,29.0,39.3,151.7,25.9,151.7,14.6,15.3,76.3,20.1,76.3,13.3,7.2,69.6,10.4,69.6,10.2,3.7,53.2,7.0,53.2,27.7,3.1,145.2,2.2,145.2,24.7,2.2,129.3,1.7,129.3,42.5,2.1,222.6,0.9,222.6
2019-05-31,May19,Female,Accommodation,Previous accommodation ended,2107.0,2532.0,1091.0,478.0,315.0,469.0,196.0,95.0,7277.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,5.7,5.2,29.0,91.2,31.8,91.2,7.7,34.8,134.5,25.9,134.5,4.3,15.0,74.6,20.1,74.6,3.6,6.6,63.2,10.4,63.2,3.5,4.3,61.8,7.0,61.8,17.0,6.4,297.5,2.2,297.5,8.9,2.7,156.1,1.7,156.1,7.9,1.3,138.5,0.9,138.5
2019-05-31,May19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2710.0,4667.0,1914.0,706.0,836.0,530.0,257.0,454.0,12065.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,9.5,6.7,22.5,70.7,31.8,70.7,14.2,38.7,149.5,25.9,149.5,7.5,15.9,78.9,20.1,78.9,5.3,5.9,56.3,10.4,56.3,9.4,6.9,98.9,7.0,98.9,19.2,4.4,202.8,2.2,202.8,11.7,2.1,123.5,1.7,123.5,37.8,3.8,399.1,0.9,399.1
2019-05-31,May19,Female,Accommodation,Housing crisis (e.g. eviction),4745.0,6074.0,2560.0,954.0,1584.0,674.0,359.0,400.0,17334.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,13.6,11.7,27.4,86.2,31.8,86.2,18.5,35.0,135.4,25.9,135.4,10.0,14.8,73.5,20.1,73.5,7.2,5.5,52.9,10.4,52.9,17.8,9.1,130.4,7.0,130.4,24.5,3.9,179.5,2.2,179.5,16.4,2.1,120.0,1.7,120.0,33.3,2.3,244.8,0.9,244.8
2019-05-31,May19,Female,Accommodation,Accommodation,7137.0,9425.0,4040.0,1571.0,2543.0,1063.0,590.0,783.0,27110.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,21.3,17.7,26.3,82.9,31.8,82.9,28.6,34.8,134.4,25.9,134.4,15.8,14.9,74.1,20.1,74.1,11.9,5.8,55.7,10.4,55.7,28.5,9.4,133.8,7.0,133.8,38.6,3.9,181.0,2.2,181.0,26.9,2.2,126.1,1.7,126.1,65.3,2.9,306.3,0.9,306.3
2019-05-31,May19,Female,Financial,Housing affordability stress,3912.0,5883.0,2347.0,970.0,286.0,581.0,340.0,283.0,14594.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,11.5,9.7,26.8,84.4,31.8,84.4,17.9,40.3,155.8,25.9,155.8,9.2,16.1,80.0,20.1,80.0,7.3,6.6,63.9,10.4,63.9,3.2,2.0,28.0,7.0,28.0,21.1,4.0,183.8,2.2,183.8,15.5,2.3,135.0,1.7,135.0,23.6,1.9,205.7,0.9,205.7
2019-05-31,May19,Male,Interpersonal,Family and domestic violence,1928.0,3093.0,869.0,607.0,340.0,107.0,151.0,262.0,7351.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,5.8,4.8,26.2,82.6,31.8,82.6,9.4,42.1,162.6,25.9,162.6,3.4,11.8,58.8,20.1,58.8,4.6,8.3,79.4,10.4,79.4,3.8,4.6,66.0,7.0,66.0,3.9,1.5,67.2,2.2,67.2,6.9,2.1,119.0,1.7,119.0,21.8,3.6,378.0,0.9,378.0
2019-05-31,May19,Female,Other,Transition from custodial arrangements,232.0,316.0,48.0,37.0,42.0,19.0,16.0,19.0,729.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,0.6,0.6,31.8,100.2,31.8,100.2,1.0,43.3,167.6,25.9,167.6,0.2,6.6,32.7,20.1,32.7,0.3,5.1,48.8,10.4,48.8,0.5,5.8,82.2,7.0,82.2,0.7,2.6,120.3,2.2,120.3,0.7,2.2,127.2,1.7,127.2,1.6,2.6,276.4,0.9,276.4
2019-05-31,May19,Male,Interpersonal,Relationship/family breakdown,2136.0,2153.0,939.0,522.0,231.0,280.0,228.0,126.0,6611.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,5.2,5.3,32.3,101.7,31.8,101.7,6.5,32.6,125.9,25.9,125.9,3.7,14.2,70.6,20.1,70.6,3.9,7.9,75.9,10.4,75.9,2.6,3.5,49.9,7.0,49.9,10.2,4.2,195.5,2.2,195.5,10.4,3.4,199.9,1.7,199.9,10.5,1.9,202.2,0.9,202.2
2019-05-31,May19,Male,Interpersonal,Time out from family/other situation,804.0,854.0,446.0,294.0,63.0,221.0,59.0,103.0,2843.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,2.2,2.0,28.3,89.0,31.8,89.0,2.6,30.0,116.1,25.9,116.1,1.7,15.7,78.0,20.1,78.0,2.2,10.3,99.4,10.4,99.4,0.7,2.2,31.6,7.0,31.6,8.0,7.8,358.9,2.2,358.9,2.7,2.1,120.3,1.7,120.3,8.6,3.6,384.3,0.9,384.3
2019-05-31,May19,Male,Accommodation,Previous accommodation ended,1640.0,1986.0,1008.0,372.0,185.0,366.0,130.0,86.0,5767.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,4.5,4.1,28.4,89.5,31.8,89.5,6.0,34.4,133.1,25.9,133.1,3.9,17.5,86.9,20.1,86.9,2.8,6.5,62.0,10.4,62.0,2.1,3.2,45.8,7.0,45.8,13.3,6.3,293.0,2.2,293.0,5.9,2.3,130.6,1.7,130.6,7.2,1.5,158.2,0.9,158.2
2019-05-31,May19,Female,Other,Transition from other care arrangements,132.0,162.0,46.0,34.0,19.0,18.0,6.0,17.0,434.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,0.3,0.3,30.4,95.8,31.8,95.8,0.5,37.3,144.3,25.9,144.3,0.2,10.6,52.7,20.1,52.7,0.3,7.8,75.3,10.4,75.3,0.2,4.4,62.5,7.0,62.5,0.7,4.1,191.5,2.2,191.5,0.3,1.4,80.1,1.7,80.1,1.4,3.9,415.5,0.9,415.5
2019-05-31,May19,Male,Interpersonal,Sexual abuse,84.0,102.0,35.0,20.0,6.0,6.0,5.0,4.0,262.0,4041105.0,3291538.0,2558148.0,1323190.0,891684.0,275583.0,219533.0,119952.0,12722969.0,0.2,0.2,32.1,100.9,31.8,100.9,0.3,38.9,150.5,25.9,150.5,0.1,13.4,66.4,20.1,66.4,0.2,7.6,73.4,10.4,73.4,0.1,2.3,32.7,7.0,32.7,0.2,2.3,105.7,2.2,105.7,0.2,1.9,110.6,1.7,110.6,0.3,1.5,161.9,0.9,161.9
2019-06-30,Jun19,Total,Other,Transition from other care arrangements,237.0,286.0,88.0,76.0,49.0,63.0,30.0,41.0,870.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.3,0.3,27.2,85.8,31.8,85.8,0.4,32.9,127.4,25.8,127.4,0.2,10.1,50.4,20.1,50.4,0.3,8.7,83.2,10.5,83.2,0.3,5.6,80.7,7.0,80.7,1.1,7.2,334.9,2.2,334.9,0.7,3.4,200.5,1.7,200.5,1.7,4.7,484.2,1.0,484.2
2019-06-30,Jun19,Total,Other,Transition from foster care and child safety residential placements,72.0,164.0,58.0,43.0,15.0,12.0,7.0,30.0,401.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.2,0.1,18.0,56.5,31.8,56.5,0.3,40.9,158.5,25.8,158.5,0.1,14.5,72.0,20.1,72.0,0.2,10.7,102.1,10.5,102.1,0.1,3.7,53.6,7.0,53.6,0.2,3.0,138.4,2.2,138.4,0.2,1.7,101.5,1.7,101.5,1.2,7.5,768.7,1.0,768.7
2019-06-30,Jun19,Total,Other,Other,7354.0,8827.0,3939.0,2325.0,1342.0,1076.0,704.0,1178.0,26729.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,10.6,9.1,27.5,86.6,31.8,86.6,13.5,33.0,128.0,25.8,128.0,7.7,14.7,73.4,20.1,73.4,8.7,8.7,82.9,10.5,82.9,7.6,5.0,72.0,7.0,72.0,19.6,4.0,186.2,2.2,186.2,16.2,2.6,153.1,1.7,153.1,47.8,4.4,452.9,1.0,452.9
2019-06-30,Jun19,Total,Financial,Problematic gambling,109.0,56.0,50.0,11.0,21.0,4.0,4.0,6.0,261.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.1,0.1,41.8,131.5,31.8,131.5,0.1,21.5,83.2,25.8,83.2,0.1,19.2,95.4,20.1,95.4,0.0,4.2,40.1,10.5,40.1,0.1,8.0,115.3,7.0,115.3,0.1,1.5,70.9,2.2,70.9,0.1,1.5,89.1,1.7,89.1,0.2,2.3,236.2,1.0,236.2
2019-06-30,Jun19,Total,Health,Problematic alcohol use,632.0,616.0,281.0,233.0,147.0,88.0,45.0,152.0,2194.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.9,0.8,28.8,90.7,31.8,90.7,0.9,28.1,108.8,25.8,108.8,0.6,12.8,63.8,20.1,63.8,0.9,10.6,101.2,10.5,101.2,0.8,6.7,96.0,7.0,96.0,1.6,4.0,185.5,2.2,185.5,1.0,2.1,119.3,1.7,119.3,6.2,6.9,711.9,1.0,711.9
2019-06-30,Jun19,Total,Health,Medical issues,1803.0,2554.0,976.0,549.0,504.0,364.0,138.0,170.0,7051.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,2.8,2.2,25.6,80.5,31.8,80.5,3.9,36.2,140.4,25.8,140.4,1.9,13.8,68.9,20.1,68.9,2.1,7.8,74.2,10.5,74.2,2.9,7.1,102.5,7.0,102.5,6.6,5.2,238.7,2.2,238.7,3.2,2.0,113.8,1.7,113.8,6.9,2.4,247.7,1.0,247.7
2019-06-30,Jun19,Total,Health,Mental health issues,4374.0,5460.0,1665.0,949.0,1021.0,747.0,330.0,128.0,14657.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,5.8,5.4,29.8,94.0,31.8,94.0,8.4,37.3,144.4,25.8,144.4,3.3,11.4,56.6,20.1,56.6,3.6,6.5,61.7,10.5,61.7,5.8,7.0,99.9,7.0,99.9,13.6,5.1,235.7,2.2,235.7,7.6,2.3,130.9,1.7,130.9,5.2,0.9,89.7,1.0,89.7
2019-06-30,Jun19,Total,Interpersonal,Non-family violence,445.0,730.0,181.0,151.0,34.0,111.0,51.0,49.0,1752.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.7,0.6,25.4,80.0,31.8,80.0,1.1,41.7,161.5,25.8,161.5,0.4,10.3,51.4,20.1,51.4,0.6,8.6,82.1,10.5,82.1,0.2,1.9,27.8,7.0,27.8,2.0,6.3,293.0,2.2,293.0,1.2,2.9,169.3,1.7,169.3,2.0,2.8,287.4,1.0,287.4
2019-06-30,Jun19,Total,Interpersonal,Family and domestic violence,7172.0,13485.0,3164.0,2668.0,1721.0,475.0,481.0,877.0,29981.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,11.8,8.9,23.9,75.3,31.8,75.3,20.6,45.0,174.3,25.8,174.3,6.2,10.6,52.5,20.1,52.5,10.0,8.9,84.8,10.5,84.8,9.7,5.7,82.3,7.0,82.3,8.7,1.6,73.3,2.2,73.3,11.0,1.6,93.3,1.7,93.3,35.6,2.9,300.6,1.0,300.6
2019-06-30,Jun19,Total,Interpersonal,Sexual abuse,394.0,528.0,171.0,195.0,53.0,36.0,41.0,26.0,1441.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.6,0.5,27.3,86.1,31.8,86.1,0.8,36.6,142.0,25.8,142.0,0.3,11.9,59.1,20.1,59.1,0.7,13.5,128.9,10.5,128.9,0.3,3.7,52.7,7.0,52.7,0.7,2.5,115.5,2.2,115.5,0.9,2.8,165.4,1.7,165.4,1.1,1.8,185.4,1.0,185.4
2019-06-30,Jun19,Total,Interpersonal,Relationship/family breakdown,5829.0,5620.0,2303.0,1498.0,545.0,678.0,565.0,326.0,17350.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,6.8,7.2,33.6,105.8,31.8,105.8,8.6,32.4,125.5,25.8,125.5,4.5,13.3,66.1,20.1,66.1,5.6,8.6,82.2,10.5,82.2,3.1,3.1,45.0,7.0,45.0,12.4,3.9,180.7,2.2,180.7,13.0,3.3,189.3,1.7,189.3,13.2,1.9,193.1,1.0,193.1
2019-06-30,Jun19,Total,Other,Discrimination including racial discrimination,179.0,165.0,40.0,32.0,65.0,7.0,10.0,1.0,499.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.2,0.2,35.9,112.9,31.8,112.9,0.3,33.1,128.1,25.8,128.1,0.1,8.0,39.9,20.1,39.9,0.1,6.4,61.1,10.5,61.1,0.4,13.0,186.7,7.0,186.7,0.1,1.4,64.9,2.2,64.9,0.2,2.0,116.5,1.7,116.5,0.0,0.2,20.6,1.0,20.6
2019-06-30,Jun19,Total,Health,Health,5902.0,7375.0,2534.0,1589.0,1481.0,962.0,435.0,422.0,20669.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,8.2,7.3,28.6,89.9,31.8,89.9,11.3,35.7,138.3,25.8,138.3,5.0,12.3,61.0,20.1,61.0,6.0,7.7,73.2,10.5,73.2,8.4,7.2,102.7,7.0,102.7,17.6,4.7,215.2,2.2,215.2,10.0,2.1,122.4,1.7,122.4,17.1,2.0,209.8,1.0,209.8
2019-06-30,Jun19,Total,Other,Itinerant,655.0,1014.0,351.0,231.0,322.0,210.0,12.0,90.0,2884.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,1.1,0.8,22.7,71.5,31.8,71.5,1.6,35.2,136.3,25.8,136.3,0.7,12.2,60.6,20.1,60.6,0.9,8.0,76.3,10.5,76.3,1.8,11.2,160.0,7.0,160.0,3.8,7.3,336.7,2.2,336.7,0.3,0.4,24.2,1.7,24.2,3.7,3.1,320.7,1.0,320.7
2019-06-30,Jun19,Total,Health,Problematic drug or substance use,1518.0,1864.0,456.0,485.0,336.0,142.0,106.0,81.0,4985.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,2.0,1.9,30.5,95.9,31.8,95.9,2.9,37.4,144.9,25.8,144.9,0.9,9.1,45.5,20.1,45.5,1.8,9.7,92.7,10.5,92.7,1.9,6.7,96.6,7.0,96.6,2.6,2.8,131.7,2.2,131.7,2.4,2.1,123.6,1.7,123.6,3.3,1.6,167.0,1.0,167.0
2019-06-30,Jun19,Total,Other,Disengagement with school or other education and training,700.0,491.0,129.0,96.0,230.0,13.0,19.0,40.0,1718.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.7,0.9,40.7,128.3,31.8,128.3,0.8,28.6,110.8,25.8,110.8,0.3,7.5,37.4,20.1,37.4,0.4,5.6,53.2,10.5,53.2,1.3,13.4,191.9,7.0,191.9,0.2,0.8,35.0,2.2,35.0,0.4,1.1,64.3,1.7,64.3,1.6,2.3,239.2,1.0,239.2
2019-06-30,Jun19,Total,Accommodation,Accommodation,12211.0,15846.0,7324.0,2601.0,4094.0,1814.0,950.0,1276.0,46042.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,18.2,15.2,26.5,83.5,31.8,83.5,24.2,34.4,133.4,25.8,133.4,14.4,15.9,79.2,20.1,79.2,9.8,5.6,53.8,10.5,53.8,23.2,8.9,127.5,7.0,127.5,33.1,3.9,182.2,2.2,182.2,21.8,2.1,120.0,1.7,120.0,51.8,2.8,284.8,1.0,284.8
2019-06-30,Jun19,Total,Financial,Financial difficulties,8118.0,12237.0,5061.0,2044.0,985.0,957.0,586.0,552.0,30509.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,12.0,10.1,26.6,83.8,31.8,83.8,18.7,40.1,155.4,25.8,155.4,9.9,16.6,82.6,20.1,82.6,7.7,6.7,63.8,10.5,63.8,5.6,3.2,46.3,7.0,46.3,17.5,3.1,145.1,2.2,145.1,13.4,1.9,111.7,1.7,111.7,22.4,1.8,185.9,1.0,185.9
2019-06-30,Jun19,Total,Accommodation,Housing crisis (e.g. eviction),8036.0,10081.0,4583.0,1522.0,2502.0,1096.0,561.0,630.0,28985.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,11.4,10.0,27.7,87.3,31.8,87.3,15.4,34.8,134.8,25.8,134.8,9.0,15.8,78.7,20.1,78.7,5.7,5.3,50.0,10.5,50.0,14.2,8.6,123.7,7.0,123.7,20.0,3.8,174.9,2.2,174.9,12.9,1.9,112.5,1.7,112.5,25.6,2.2,223.3,1.0,223.3
2019-06-30,Jun19,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4659.0,8042.0,3548.0,1178.0,1432.0,906.0,402.0,707.0,20851.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,8.2,5.8,22.3,70.3,31.8,70.3,12.3,38.6,149.5,25.8,149.5,7.0,17.0,84.7,20.1,84.7,4.4,5.6,53.8,10.5,53.8,8.1,6.9,98.4,7.0,98.4,16.5,4.3,200.9,2.2,200.9,9.2,1.9,112.1,1.7,112.1,28.7,3.4,348.4,1.0,348.4
2019-06-30,Jun19,Total,Accommodation,Previous accommodation ended,3549.0,4292.0,2036.0,830.0,456.0,827.0,331.0,188.0,12498.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,4.9,4.4,28.4,89.4,31.8,89.4,6.6,34.3,133.1,25.8,133.1,4.0,16.3,81.1,20.1,81.1,3.1,6.6,63.3,10.5,63.3,2.6,3.6,52.3,7.0,52.3,15.1,6.6,306.0,2.2,306.0,7.6,2.6,154.0,1.7,154.0,7.6,1.5,154.6,1.0,154.6
2019-06-30,Jun19,Total,Financial,Financial,11164.0,15352.0,6529.0,2707.0,1512.0,1314.0,816.0,837.0,40187.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,15.9,13.9,27.8,87.5,31.8,87.5,23.5,38.2,148.0,25.8,148.0,12.8,16.2,80.9,20.1,80.9,10.2,6.7,64.2,10.5,64.2,8.6,3.8,53.9,7.0,53.9,24.0,3.3,151.2,2.2,151.2,18.7,2.0,118.1,1.7,118.1,33.9,2.1,214.0,1.0,214.0
2019-06-30,Jun19,Total,Other,Unable to return home due to environmental reasons,520.0,451.0,192.0,175.0,109.0,53.0,53.0,46.0,1599.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.6,0.6,32.5,102.4,31.8,102.4,0.7,28.2,109.3,25.8,109.3,0.4,12.0,59.8,20.1,59.8,0.7,10.9,104.3,10.5,104.3,0.6,6.8,97.7,7.0,97.7,1.0,3.3,153.3,2.2,153.3,1.2,3.3,192.7,1.7,192.7,1.9,2.9,295.6,1.0,295.6
2019-06-30,Jun19,Total,Financial,Employment difficulties,1355.0,1515.0,563.0,233.0,138.0,82.0,86.0,135.0,4107.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,1.6,1.7,33.0,103.9,31.8,103.9,2.3,36.9,143.0,25.8,143.0,1.1,13.7,68.2,20.1,68.2,0.9,5.7,54.0,10.5,54.0,0.8,3.4,48.2,7.0,48.2,1.5,2.0,92.3,2.2,92.3,2.0,2.1,121.8,1.7,121.8,5.5,3.3,337.8,1.0,337.8
2019-06-30,Jun19,Total,Interpersonal,Time out from family/other situation,2057.0,2157.0,1083.0,747.0,165.0,473.0,200.0,374.0,7255.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,2.9,2.6,28.4,89.3,31.8,89.3,3.3,29.7,115.2,25.8,115.2,2.1,14.9,74.3,20.1,74.3,2.8,10.3,98.1,10.5,98.1,0.9,2.3,32.6,7.0,32.6,8.6,6.5,301.5,2.2,301.5,4.6,2.8,160.3,1.7,160.3,15.2,5.2,529.7,1.0,529.7
2019-06-30,Jun19,Total,Financial,Unemployment,2687.0,3136.0,1413.0,804.0,478.0,234.0,206.0,202.0,9156.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,3.6,3.3,29.3,92.4,31.8,92.4,4.8,34.3,132.7,25.8,132.7,2.8,15.4,76.8,20.1,76.8,3.0,8.8,83.6,10.5,83.6,2.7,5.2,74.8,7.0,74.8,4.3,2.6,118.2,2.2,118.2,4.7,2.2,130.8,1.7,130.8,8.2,2.2,226.7,1.0,226.7
2019-06-30,Jun19,Total,Other,Transition from custodial arrangements,583.0,1173.0,163.0,116.0,170.0,70.0,51.0,72.0,2398.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.9,0.7,24.3,76.5,31.8,76.5,1.8,48.9,189.6,25.8,189.6,0.3,6.8,33.8,20.1,33.8,0.4,4.8,46.1,10.5,46.1,1.0,7.1,101.6,7.0,101.6,1.3,2.9,135.0,2.2,135.0,1.2,2.1,123.7,1.7,123.7,2.9,3.0,308.5,1.0,308.5
2019-06-30,Jun19,Total,Not stated,Not stated,498.0,174.0,12.0,30.0,0.0,7.0,4.0,165.0,888.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,0.4,0.6,56.1,176.6,31.8,176.6,0.3,19.6,75.9,25.8,75.9,0.0,1.4,6.7,20.1,6.7,0.1,3.4,32.2,10.5,32.2,0.0,0.0,0.0,7.0,0.0,0.1,0.8,36.5,2.2,36.5,0.1,0.5,26.2,1.7,26.2,6.7,18.6,1909.3,1.0,1909.3
2019-06-30,Jun19,Total,Other,Other (not elsewhere classified),1876.0,1987.0,1162.0,608.0,170.0,90.0,178.0,572.0,6642.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,2.6,2.3,28.2,88.9,31.8,88.9,3.0,29.9,115.9,25.8,115.9,2.3,17.5,87.1,20.1,87.1,2.3,9.2,87.2,10.5,87.2,1.0,2.6,36.7,7.0,36.7,1.6,1.4,62.7,2.2,62.7,4.1,2.7,155.8,1.7,155.8,23.2,8.6,884.9,1.0,884.9
2019-06-30,Jun19,Total,Other,Lack of family and/or community support,4636.0,5227.0,2474.0,1418.0,503.0,805.0,441.0,460.0,15953.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,6.3,5.8,29.1,91.5,31.8,91.5,8.0,32.8,127.0,25.8,127.0,4.9,15.5,77.2,20.1,77.2,5.3,8.9,84.7,10.5,84.7,2.8,3.2,45.2,7.0,45.2,14.7,5.0,233.4,2.2,233.4,10.1,2.8,160.7,1.7,160.7,18.7,2.9,296.3,1.0,296.3
2019-06-30,Jun19,Total,Financial,Housing affordability stress,6497.0,9209.0,4087.0,1499.0,478.0,955.0,506.0,447.0,23667.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,9.3,8.1,27.5,86.4,31.8,86.4,14.1,38.9,150.8,25.8,150.8,8.0,17.3,86.0,20.1,86.0,5.6,6.3,60.3,10.5,60.3,2.7,2.0,29.0,7.0,29.0,17.4,4.0,186.6,2.2,186.6,11.6,2.1,124.3,1.7,124.3,18.1,1.9,194.1,1.0,194.1
2019-06-30,Jun19,Total,Interpersonal,Interpersonal relationships,11111.0,17141.0,5053.0,3577.0,2288.0,1127.0,788.0,1242.0,42249.0,8046748.0,6537305.0,5088847.0,2659625.0,1767395.0,547841.0,435730.0,246559.0,25334826.0,16.7,13.8,26.3,82.8,31.8,82.8,26.2,40.6,157.2,25.8,157.2,9.9,12.0,59.5,20.1,59.5,13.4,8.5,80.6,10.5,80.6,12.9,5.4,77.6,7.0,77.6,20.6,2.7,123.4,2.2,123.4,18.1,1.9,108.4,1.7,108.4,50.4,2.9,302.1,1.0,302.1
